
Test config
Factor: 0
A: row-tiled64x64 recursive-64(simd-tiled-bc)
B: column-tiled-64x64 recursive-64(generic-bc)
C: row-tiled64x64 recursive-64(simd-tiled-bc)
n	p	m	Trials	Min    [s]	Lower  [s]	Median [s]	Upper  [s]	Max [s]	L2 hits	L2 misses	L3 hits	L3 misses	Inst. ret.	CPU Energy [J]	DRAM Energy [J]
128	128	128	1	0.001000	0.001000	0.001000	0.001000	0.001000	972	6213	1457	4756	4951162	0.017242	281474976706864.375000	
256	256	256	1	0.006000	0.006000	0.006000	0.006000	0.006000	7020	14996	2981	12015	37800749	0.090546	281474976706864.375000	
512	512	512	1	0.034000	0.034000	0.034000	0.034000	0.034000	61040	68151	6018	62133	299466646	0.720993	281474976706864.375000	
1024	1024	1024	1	0.268000	0.268000	0.268000	0.268000	0.268000	490805	892612	19008	873604	2392817904	5.687607	281474976706864.375000	
2048	2048	2048	1	2.115000	2.115000	2.115000	2.115000	2.115000	3704174	6660066	140043	6520023	19132943174	44.713455	281474976706864.406250	
4096	4096	4096	1	16.847000	16.847000	16.847000	16.847000	16.847000	29834412	52016666	1084161	50932505	152952769162	356.995529	281474976706864.437500	
