Test	Size	Trials	Min [s]	Lower [s]	Median [s]	Upper [s]	Max [s]	L1 mis	L2 mis	Branch mis	TLB mis	Instructions	Comparisons
counters1_DFS_lin	1	5	0.074000	0.074000	0.074000	0.075000	0.088000	625261	15853	4753916	0	0	-
counters1_DFS_lin	2	5	0.087000	0.088000	0.088000	0.088000	0.102000	625731	16902	5366967	0	0	-
counters1_DFS_lin	4	5	0.107000	0.107000	0.108000	0.108000	0.136000	625279	18622	7142214	0	0	-
counters1_DFS_lin	8	5	0.151000	0.151000	0.152000	0.152000	0.166000	625579	21656	10601383	0	0	-
counters1_DFS_lin	16	5	0.224000	0.226000	0.226000	0.252000	0.253000	625439	27772	14659651	0	0	-
counters1_DFS_lin	32	5	0.267000	0.267000	0.271000	0.283000	0.284000	625879	31767	14061250	0	0	-
counters1_DFS_lin	64	5	0.418000	0.438000	0.439000	0.440000	0.450000	626531	43560	13741871	0	0	-
counters1_DFS_lin	128	5	0.515000	0.517000	0.518000	0.535000	0.538000	626085	49090	18121132	0	0	-
counters1_DFS_lin	256	5	0.549000	0.549000	0.549000	0.549000	0.550000	627292	51007	22606711	0	0	-
counters1_DFS_lin	512	5	0.610000	0.610000	0.611000	0.611000	0.612000	627020	55726	30973561	0	0	-
counters1_DFS_lin	1024	5	0.701000	0.701000	0.701000	0.701000	0.702000	627527	62467	37660631	0	0	-
counters1_DFS_lin	2048	5	0.760000	0.761000	0.761000	0.761000	0.761000	632386	66980	37026731	0	0	-
counters1_DFS_lin	4096	5	0.895000	0.895000	0.895000	0.895000	0.895000	662623	70424	35353084	0	0	-
counters1_DFS_lin	8192	5	0.963000	0.963000	0.963000	0.963000	0.963000	3607000	64455	40814949	0	0	-
counters1_DFS_lin	16384	5	0.986000	0.986000	0.986000	0.986000	0.987000	19649245	63981	40794352	0	0	-
counters1_DFS_lin	32768	5	1.028000	1.029000	1.029000	1.034000	1.056000	28736017	1925939	43479385	0	0	-
counters1_DFS_lin	65536	5	1.100000	1.101000	1.102000	1.103000	1.104000	34781093	6825950	47572489	0	0	-
counters1_DFS_lin	131072	5	1.248000	1.250000	1.253000	1.255000	1.263000	43268156	20382500	52640676	0	0	-
counters1_DFS_lin	262144	5	1.456000	1.456000	1.456000	1.456000	1.459000	55773898	30712646	55958930	0	0	-
counters1_DFS_lin	524288	5	1.543000	1.543000	1.543000	1.543000	1.544000	62990888	36946989	62737912	0	0	-
counters1_DFS_lin	1048576	5	1.829000	1.830000	1.831000	1.833000	1.834000	69990367	43681551	64469861	0	0	-
counters1_DFS_lin	2097152	5	2.536000	2.537000	2.543000	2.545000	2.548000	75841393	54779290	71504869	0	0	-
counters1_DFS_lin	4194304	5	2.940000	2.945000	2.951000	2.957000	2.968000	81621551	65706340	73599142	0	0	-
counters1_DFS_lin	8388608	5	3.214000	3.214000	3.218000	3.219000	3.220000	90940969	73399208	73999549	0	0	-
counters1_DFS_lin	16777216	5	3.542000	3.544000	3.545000	3.549000	3.552000	101319162	78628154	72140002	0	0	-
