Test	Size	Trials	Min [s]	Lower [s]	Median [s]	Upper [s]	Max [s]	L1 mis	L2 mis	Branch mis	TLB mis	Instructions	Comparisons
counters1_Btree_linrec	1	5	0.105000	0.106000	0.106000	0.106000	0.116000	625306	17973	8710156	0	0	-
counters1_Btree_linrec	2	5	0.088000	0.088000	0.088000	0.088000	0.098000	625292	16383	7817795	0	0	-
counters1_Btree_linrec	4	5	0.113000	0.114000	0.114000	0.114000	0.125000	625292	18298	7853124	0	0	-
counters1_Btree_linrec	8	5	0.146000	0.146000	0.146000	0.156000	0.156000	625349	21213	12883783	0	0	-
counters1_Btree_linrec	16	5	0.195000	0.198000	0.200000	0.200000	0.201000	626330	24921	16619074	0	0	-
counters1_Btree_linrec	32	5	0.231000	0.232000	0.232000	0.242000	0.245000	625581	28481	18894381	0	0	-
counters1_Btree_linrec	64	5	0.264000	0.270000	0.273000	0.275000	0.288000	626828	29688	23436049	0	0	-
counters1_Btree_linrec	128	5	0.331000	0.331000	0.341000	0.341000	0.342000	637618	36389	30002086	0	0	-
counters1_Btree_linrec	256	5	0.435000	0.435000	0.435000	0.436000	0.444000	629060	42652	45345859	0	0	-
counters1_Btree_linrec	512	5	0.472000	0.472000	0.472000	0.472000	0.472000	628620	43893	50043738	0	0	-
counters1_Btree_linrec	1024	5	0.551000	0.552000	0.552000	0.552000	0.552000	639840	52839	60366604	0	0	-
counters1_Btree_linrec	2048	5	0.596000	0.596000	0.596000	0.596000	0.596000	717990	56808	66774208	0	0	-
counters1_Btree_linrec	4096	5	0.662000	0.662000	0.663000	0.663000	0.664000	1183152	58107	73025675	0	0	-
counters1_Btree_linrec	8192	5	0.711000	0.712000	0.712000	0.712000	0.713000	5400220	61848	77890030	0	0	-
counters1_Btree_linrec	16384	5	0.765000	0.765000	0.766000	0.766000	0.768000	13520115	112406	85403953	0	0	-
counters1_Btree_linrec	32768	5	0.822000	0.829000	0.830000	0.831000	0.832000	23434699	277167	91138189	0	0	-
counters1_Btree_linrec	65536	5	0.905000	0.907000	0.907000	0.908000	0.908000	32437163	5379041	96900446	0	0	-
counters1_Btree_linrec	131072	5	1.010000	1.011000	1.011000	1.011000	1.012000	42535863	14941665	107189385	0	0	-
counters1_Btree_linrec	262144	5	1.122000	1.122000	1.122000	1.123000	1.123000	62815744	36223574	114633620	0	0	-
counters1_Btree_linrec	524288	5	1.179000	1.180000	1.180000	1.181000	1.212000	72419175	45298818	120208623	0	0	-
counters1_Btree_linrec	1048576	5	1.736000	1.739000	1.740000	1.740000	1.743000	95862382	69338130	136860739	0	0	-
counters1_Btree_linrec	2097152	5	2.145000	2.146000	2.149000	2.151000	2.151000	108152503	79522728	149140256	0	0	-
counters1_Btree_linrec	4194304	5	2.580000	2.582000	2.585000	2.586000	2.587000	127558301	102701675	167143760	0	0	-
counters1_Btree_linrec	8388608	5	2.982000	2.984000	2.990000	2.992000	2.992000	146947634	121726532	176834390	0	0	-
counters1_Btree_linrec	16777216	5	3.285000	3.288000	3.292000	3.294000	3.307000	164506165	137961381	183669820	0	0	-
