Test	Size	Trials	Min [s]	Lower [s]	Median [s]	Upper [s]	Max [s]	L1 mis	L2 mis	Branch mis	TLB mis	Instructions	Comparisons
counters1_DFS_lin	1	5	0.071000	0.071000	0.071000	0.073000	0.083000	625248	15255	4731542	0	0	-
counters1_DFS_lin	2	5	0.076000	0.077000	0.077000	0.079000	0.092000	625259	15797	5058477	0	0	-
counters1_DFS_lin	4	5	0.130000	0.131000	0.132000	0.145000	0.146000	626075	20305	9075094	0	0	-
counters1_DFS_lin	8	5	0.171000	0.171000	0.171000	0.185000	0.185000	625686	22713	14806589	0	0	-
counters1_DFS_lin	16	5	0.237000	0.239000	0.243000	0.252000	0.257000	625545	29361	20760177	0	0	-
counters1_DFS_lin	32	5	0.290000	0.290000	0.294000	0.302000	0.303000	626119	32694	24799264	0	0	-
counters1_DFS_lin	64	5	0.321000	0.326000	0.332000	0.333000	0.339000	626574	32840	28110432	0	0	-
counters1_DFS_lin	128	5	0.404000	0.404000	0.413000	0.414000	0.432000	629002	39582	35781870	0	0	-
counters1_DFS_lin	256	5	0.478000	0.482000	0.484000	0.485000	0.485000	634371	44880	44354209	0	0	-
counters1_DFS_lin	512	5	0.485000	0.485000	0.492000	0.492000	0.499000	630217	46543	44079289	0	0	-
counters1_DFS_lin	1024	5	0.573000	0.573000	0.573000	0.578000	0.581000	638501	51649	52510902	0	0	-
counters1_DFS_lin	2048	5	0.577000	0.577000	0.578000	0.578000	0.578000	630716	56275	52160690	0	0	-
counters1_DFS_lin	4096	5	0.658000	0.658000	0.658000	0.658000	0.659000	662200	58307	59836147	0	0	-
counters1_DFS_lin	8192	5	0.750000	0.751000	0.754000	0.755000	0.763000	2829963	51826	70833313	0	0	-
counters1_DFS_lin	16384	5	0.787000	0.789000	0.791000	0.793000	0.795000	15878002	59354	76272174	0	0	-
counters1_DFS_lin	32768	5	0.887000	0.892000	0.893000	0.894000	0.894000	28831469	263139	86903205	0	0	-
counters1_DFS_lin	65536	5	1.014000	1.017000	1.018000	1.019000	1.027000	41726242	5750822	100343148	0	0	-
counters1_DFS_lin	131072	5	1.109000	1.109000	1.111000	1.113000	1.116000	56554024	23008095	106258896	0	0	-
counters1_DFS_lin	262144	5	1.284000	1.286000	1.288000	1.292000	1.293000	75728728	46756034	121196713	0	0	-
counters1_DFS_lin	524288	5	1.314000	1.316000	1.316000	1.316000	1.350000	92571657	65114625	120878351	0	0	-
counters1_DFS_lin	1048576	5	1.564000	1.564000	1.565000	1.566000	1.567000	115208421	88148880	134130345	0	0	-
counters1_DFS_lin	2097152	5	2.307000	2.309000	2.311000	2.315000	2.315000	138457614	112217528	163744967	0	0	-
counters1_DFS_lin	4194304	5	2.801000	2.803000	2.810000	2.814000	2.815000	157589222	133102480	169848376	0	0	-
counters1_DFS_lin	8388608	5	3.333000	3.339000	3.349000	3.351000	3.360000	180742724	155874570	185350813	0	0	-
counters1_DFS_lin	16777216	5	3.761000	3.762000	3.774000	3.782000	3.787000	205469416	180291013	202929912	0	0	-
