Test	Size	Trials	Min [s]	Lower [s]	Median [s]	Upper [s]	Max [s]	L1 mis	L2 mis	Branch mis	TLB mis	Instructions	Comparisons
counters1_DFS_lin	1	5	0.080000	0.080000	0.080000	0.080000	0.095000	625257	17080	4771714	0	0	-
counters1_DFS_lin	2	5	0.095000	0.096000	0.096000	0.100000	0.106000	625276	17488	5379491	0	0	-
counters1_DFS_lin	4	5	0.118000	0.119000	0.119000	0.119000	0.134000	625330	19301	7380010	0	0	-
counters1_DFS_lin	8	5	0.166000	0.167000	0.167000	0.181000	0.181000	625495	21909	10400100	0	0	-
counters1_DFS_lin	16	5	0.240000	0.240000	0.241000	0.255000	0.269000	625382	29312	13393939	0	0	-
counters1_DFS_lin	32	5	0.286000	0.286000	0.287000	0.303000	0.303000	625412	32223	13007764	0	0	-
counters1_DFS_lin	64	5	0.371000	0.372000	0.387000	0.389000	0.395000	626563	38038	17835300	0	0	-
counters1_DFS_lin	128	5	0.440000	0.442000	0.452000	0.455000	0.456000	628080	43290	21686171	0	0	-
counters1_DFS_lin	256	5	0.481000	0.482000	0.484000	0.484000	0.494000	627051	47388	27998515	0	0	-
counters1_DFS_lin	512	5	0.557000	0.561000	0.561000	0.561000	0.566000	627104	52336	33764595	0	0	-
counters1_DFS_lin	1024	5	0.630000	0.630000	0.631000	0.631000	0.631000	633439	58143	31530472	0	0	-
counters1_DFS_lin	2048	5	0.709000	0.710000	0.710000	0.710000	0.711000	642725	67247	36348385	0	0	-
counters1_DFS_lin	4096	5	0.749000	0.750000	0.750000	0.750000	0.752000	694967	70126	41138505	0	0	-
counters1_DFS_lin	8192	5	0.778000	0.782000	0.784000	0.784000	0.784000	3161408	56674	42971160	0	0	-
counters1_DFS_lin	16384	5	0.850000	0.850000	0.851000	0.852000	0.853000	14671341	79840	45584077	0	0	-
counters1_DFS_lin	32768	5	0.938000	0.938000	0.938000	0.938000	0.939000	22042630	133901	45423967	0	0	-
counters1_DFS_lin	65536	5	1.041000	1.043000	1.043000	1.044000	1.044000	29336660	6500147	53119235	0	0	-
counters1_DFS_lin	131072	5	1.123000	1.123000	1.123000	1.124000	1.131000	38078193	15123857	59992816	0	0	-
counters1_DFS_lin	262144	5	1.193000	1.203000	1.204000	1.205000	1.205000	45939014	23730984	64699725	0	0	-
counters1_DFS_lin	524288	5	1.274000	1.285000	1.286000	1.288000	1.288000	52239370	32155072	68383692	0	0	-
counters1_DFS_lin	1048576	5	1.528000	1.610000	1.646000	1.648000	1.704000	59265661	42534324	67781534	0	0	-
counters1_DFS_lin	2097152	5	2.195000	2.198000	2.217000	2.222000	2.276000	68117345	50926028	75145126	0	0	-
counters1_DFS_lin	4194304	5	2.440000	2.440000	2.444000	2.445000	2.460000	76535766	57337977	80245436	0	0	-
counters1_DFS_lin	8388608	5	2.755000	2.757000	2.757000	2.759000	2.760000	82851940	63903550	83244252	0	0	-
counters1_DFS_lin	16777216	5	3.103000	3.103000	3.106000	3.123000	3.131000	89589167	72686751	85479531	0	0	-
