Test	Size	Trials	Min [s]	Lower [s]	Median [s]	Upper [s]	Max [s]	L1 mis	L2 mis	Branch mis	TLB mis	Instructions	Comparisons
counters1_Btree_bs	1	5	0.072000	0.073000	0.073000	0.073000	0.091000	625284	15405	1546258	0	0	-
counters1_Btree_bs	2	5	0.133000	0.133000	0.133000	0.134000	0.143000	625947	20838	9681966	0	0	-
counters1_Btree_bs	4	5	0.170000	0.170000	0.170000	0.175000	0.181000	625523	24109	14647279	0	0	-
counters1_Btree_bs	8	5	0.225000	0.228000	0.233000	0.237000	0.238000	625455	27927	13778198	0	0	-
counters1_Btree_bs	16	5	0.303000	0.304000	0.306000	0.313000	0.326000	626102	32376	25699193	0	0	-
counters1_Btree_bs	32	5	0.423000	0.424000	0.432000	0.432000	0.433000	626582	41446	33235164	0	0	-
counters1_Btree_bs	64	5	0.482000	0.487000	0.488000	0.499000	0.505000	626600	49369	42093551	0	0	-
counters1_Btree_bs	128	5	0.621000	0.622000	0.622000	0.622000	0.622000	627147	54615	52859612	0	0	-
counters1_Btree_bs	256	5	0.658000	0.658000	0.659000	0.659000	0.659000	626959	57316	59103968	0	0	-
counters1_Btree_bs	512	5	0.715000	0.715000	0.715000	0.715000	0.716000	626680	61708	68359590	0	0	-
counters1_Btree_bs	1024	5	0.829000	0.829000	0.830000	0.830000	0.830000	631388	64984	74893517	0	0	-
counters1_Btree_bs	2048	5	0.867000	0.868000	0.868000	0.869000	0.869000	634012	70235	81584580	0	0	-
counters1_Btree_bs	4096	5	0.990000	0.990000	0.990000	0.991000	0.991000	750195	66797	89123239	0	0	-
counters1_Btree_bs	8192	5	1.032000	1.033000	1.033000	1.033000	1.034000	3013443	67295	96411202	0	0	-
counters1_Btree_bs	16384	5	1.181000	1.181000	1.181000	1.181000	1.193000	12304212	70128	107939028	0	0	-
counters1_Btree_bs	32768	5	1.224000	1.225000	1.227000	1.228000	1.228000	21141096	182253	115546895	0	0	-
counters1_Btree_bs	65536	5	1.316000	1.316000	1.317000	1.317000	1.317000	29691455	4064874	127727272	0	0	-
counters1_Btree_bs	131072	5	1.501000	1.501000	1.502000	1.503000	1.503000	38075744	12695961	140184231	0	0	-
counters1_Btree_bs	262144	5	1.593000	1.594000	1.595000	1.595000	1.596000	48056678	23588106	151538208	0	0	-
counters1_Btree_bs	524288	5	1.743000	1.743000	1.743000	1.744000	1.745000	59510133	35166999	159005462	0	0	-
counters1_Btree_bs	1048576	5	1.931000	1.931000	1.935000	1.936000	1.936000	71540002	47999073	169966319	0	0	-
counters1_Btree_bs	2097152	5	2.644000	2.644000	2.645000	2.645000	2.663000	83243423	60305339	188713309	0	0	-
counters1_Btree_bs	4194304	5	3.077000	3.085000	3.085000	3.090000	3.137000	95199231	73085410	205999200	0	0	-
counters1_Btree_bs	8388608	5	3.466000	3.471000	3.473000	3.474000	3.476000	108820663	86869228	227985030	0	0	-
counters1_Btree_bs	16777216	5	3.809000	3.812000	3.814000	3.816000	3.839000	125015662	102600304	228277666	0	0	-
