Test	Size	Trials	Min [s]	Lower [s]	Median [s]	Upper [s]	Max [s]	L1 mis	L2 mis	Branch mis	TLB mis	Instructions	Comparisons
counters1_Btree_lin	1	5	0.044000	0.044000	0.048000	0.057000	0.057000	625296	13172	2469356	0	0	-
counters1_Btree_lin	2	5	0.064000	0.064000	0.064000	0.068000	0.072000	625241	15366	4982853	0	0	-
counters1_Btree_lin	4	5	0.098000	0.099000	0.099000	0.110000	0.111000	625241	17325	8427726	0	0	-
counters1_Btree_lin	8	5	0.129000	0.129000	0.129000	0.129000	0.140000	625572	20693	10484254	0	0	-
counters1_Btree_lin	16	5	0.163000	0.163000	0.168000	0.169000	0.174000	626049	23302	13539418	0	0	-
counters1_Btree_lin	32	5	0.229000	0.229000	0.239000	0.250000	0.263000	626756	27298	21940625	0	0	-
counters1_Btree_lin	64	5	0.296000	0.304000	0.304000	0.306000	0.314000	628786	32667	31731284	0	0	-
counters1_Btree_lin	128	5	0.374000	0.375000	0.383000	0.383000	0.384000	632389	38838	44071748	0	0	-
counters1_Btree_lin	256	5	0.443000	0.446000	0.446000	0.450000	0.459000	633243	53195	53158811	0	0	-
counters1_Btree_lin	512	5	0.503000	0.504000	0.511000	0.512000	0.520000	676121	59026	59883842	0	0	-
counters1_Btree_lin	1024	5	0.540000	0.561000	0.561000	0.568000	0.574000	754751	67256	65409905	0	0	-
counters1_Btree_lin	2048	5	0.600000	0.603000	0.614000	0.619000	0.633000	1123102	77858	70864710	0	0	-
counters1_Btree_lin	4096	5	0.648000	0.648000	0.649000	0.649000	0.649000	1247816	68040	76223946	0	0	-
counters1_Btree_lin	8192	5	0.697000	0.698000	0.699000	0.704000	0.708000	5051307	87378	82037991	0	0	-
counters1_Btree_lin	16384	5	0.748000	0.748000	0.756000	0.756000	0.764000	23111024	265408	89407994	0	0	-
counters1_Btree_lin	32768	5	0.804000	0.804000	0.804000	0.804000	0.804000	36116277	869224	95709910	0	0	-
counters1_Btree_lin	65536	5	0.875000	0.875000	0.876000	0.876000	0.876000	47110591	5487834	102868504	0	0	-
counters1_Btree_lin	131072	5	0.992000	0.992000	0.992000	0.992000	0.992000	60601808	18309543	116172541	0	0	-
counters1_Btree_lin	262144	5	1.090000	1.111000	1.113000	1.115000	1.141000	77253070	37915530	126303351	0	0	-
counters1_Btree_lin	524288	5	1.313000	1.327000	1.332000	1.345000	1.353000	105913430	67369171	138913271	0	0	-
counters1_Btree_lin	1048576	5	1.722000	1.731000	1.768000	1.768000	1.774000	127581302	90258351	163830137	0	0	-
counters1_Btree_lin	2097152	5	2.067000	2.069000	2.069000	2.074000	2.084000	143954165	107224140	184136954	0	0	-
counters1_Btree_lin	4194304	5	2.489000	2.489000	2.489000	2.493000	2.497000	165857972	131156766	209554170	0	0	-
counters1_Btree_lin	8388608	5	2.736000	2.738000	2.746000	2.746000	2.753000	184352479	150809819	223714404	0	0	-
counters1_Btree_lin	16777216	5	3.035000	3.046000	3.047000	3.048000	3.054000	199927037	165023426	241738229	0	0	-
