Test	Size	Trials	Min [s]	Lower [s]	Median [s]	Upper [s]	Max [s]	L1 mis	L2 mis	Branch mis	TLB mis	Instructions	Comparisons
counters1_DFS_lin	1	5	0.077000	0.078000	0.078000	0.079000	0.092000	625283	16344	4775304	0	0	-
counters1_DFS_lin	2	5	0.089000	0.090000	0.090000	0.097000	0.120000	625268	17552	6337824	0	0	-
counters1_DFS_lin	4	5	0.107000	0.107000	0.107000	0.107000	0.121000	625284	18739	7353937	0	0	-
counters1_DFS_lin	8	5	0.171000	0.171000	0.173000	0.183000	0.198000	626014	23272	11903494	0	0	-
counters1_DFS_lin	16	5	0.205000	0.208000	0.208000	0.218000	0.220000	625341	25012	17013728	0	0	-
counters1_DFS_lin	32	5	0.243000	0.244000	0.245000	0.258000	0.258000	625731	36998	18618712	0	0	-
counters1_DFS_lin	64	5	0.287000	0.293000	0.301000	0.302000	0.304000	627163	30958	23927623	0	0	-
counters1_DFS_lin	128	5	0.361000	0.361000	0.374000	0.376000	0.377000	628305	38280	30395223	0	0	-
counters1_DFS_lin	256	5	0.392000	0.394000	0.398000	0.398000	0.399000	628130	39077	33141133	0	0	-
counters1_DFS_lin	512	5	0.434000	0.439000	0.440000	0.443000	0.444000	628243	43734	38791280	0	0	-
counters1_DFS_lin	1024	5	0.496000	0.505000	0.505000	0.505000	0.506000	630973	47944	43421635	0	0	-
counters1_DFS_lin	2048	5	0.534000	0.535000	0.542000	0.542000	0.543000	630021	53589	48274291	0	0	-
counters1_DFS_lin	4096	5	0.596000	0.600000	0.600000	0.600000	0.604000	652390	56664	51912550	0	0	-
counters1_DFS_lin	8192	5	0.642000	0.650000	0.652000	0.653000	0.656000	2691293	49123	58991050	0	0	-
counters1_DFS_lin	16384	5	0.727000	0.737000	0.738000	0.738000	0.740000	15744278	68309	66148034	0	0	-
counters1_DFS_lin	32768	5	0.785000	0.795000	0.795000	0.796000	0.796000	29083600	70041	73174637	0	0	-
counters1_DFS_lin	65536	5	0.849000	0.849000	0.849000	0.859000	0.860000	43050103	4920497	81633184	0	0	-
counters1_DFS_lin	131072	5	1.014000	1.023000	1.023000	1.024000	1.024000	60117554	22969828	93056091	0	0	-
counters1_DFS_lin	262144	5	1.130000	1.130000	1.130000	1.136000	1.139000	77471578	44869864	102224296	0	0	-
counters1_DFS_lin	524288	5	1.209000	1.224000	1.225000	1.225000	1.226000	96469378	65823165	106327424	0	0	-
counters1_DFS_lin	1048576	5	1.404000	1.407000	1.418000	1.418000	1.418000	116826351	88022473	115724829	0	0	-
counters1_DFS_lin	2097152	5	2.126000	2.137000	2.137000	2.142000	2.145000	138119351	109760901	128589290	0	0	-
counters1_DFS_lin	4194304	5	2.697000	2.700000	2.701000	2.702000	2.703000	159286482	131368185	143333784	0	0	-
counters1_DFS_lin	8388608	5	3.159000	3.166000	3.168000	3.171000	3.174000	179936863	153293841	151675680	0	0	-
counters1_DFS_lin	16777216	5	3.480000	3.488000	3.494000	3.513000	3.522000	202829768	176008817	155864469	0	0	-
