Test	Size	Trials	Min [s]	Lower [s]	Median [s]	Upper [s]	Max [s]	L1 mis	L2 mis	Branch mis	TLB mis	Instructions	Comparisons
counters1_Btree_bs	1	5	0.162000	0.162000	0.163000	0.163000	0.177000	625351	22022	1489761	0	0	-
counters1_Btree_bs	2	5	0.222000	0.223000	0.223000	0.233000	0.235000	625867	26045	8147671	0	0	-
counters1_Btree_bs	4	5	0.234000	0.234000	0.235000	0.243000	0.245000	625724	27376	9957363	0	0	-
counters1_Btree_bs	8	5	0.258000	0.259000	0.259000	0.268000	0.285000	625515	31593	13228692	0	0	-
counters1_Btree_bs	16	5	0.299000	0.300000	0.300000	0.309000	0.309000	625508	33065	18876419	0	0	-
counters1_Btree_bs	32	5	0.355000	0.356000	0.360000	0.370000	0.383000	625618	36377	25548104	0	0	-
counters1_Btree_bs	64	5	0.373000	0.373000	0.374000	0.375000	0.382000	625533	39193	29362218	0	0	-
counters1_Btree_bs	128	5	0.571000	0.576000	0.576000	0.581000	0.588000	627262	53488	35169079	0	0	-
counters1_Btree_bs	256	5	0.617000	0.620000	0.620000	0.626000	0.632000	627919	56139	40849090	0	0	-
counters1_Btree_bs	512	5	0.657000	0.657000	0.657000	0.657000	0.657000	628865	59616	46061718	0	0	-
counters1_Btree_bs	1024	5	0.692000	0.692000	0.692000	0.692000	0.699000	632078	65233	50791604	0	0	-
counters1_Btree_bs	2048	5	0.724000	0.724000	0.724000	0.726000	0.727000	642458	66650	56012916	0	0	-
counters1_Btree_bs	4096	5	0.761000	0.761000	0.761000	0.761000	0.761000	684866	72479	60901962	0	0	-
counters1_Btree_bs	8192	5	0.968000	0.970000	0.971000	0.971000	0.974000	3381061	65621	67145694	0	0	-
counters1_Btree_bs	16384	5	1.016000	1.019000	1.022000	1.023000	1.023000	15936121	63910	72880022	0	0	-
counters1_Btree_bs	32768	5	1.064000	1.065000	1.066000	1.066000	1.067000	23893101	112405	78175067	0	0	-
counters1_Btree_bs	65536	5	1.143000	1.143000	1.143000	1.143000	1.146000	29510542	7970691	84111497	0	0	-
counters1_Btree_bs	131072	5	1.234000	1.236000	1.236000	1.236000	1.238000	36046359	19132580	90730131	0	0	-
counters1_Btree_bs	262144	5	1.309000	1.310000	1.312000	1.312000	1.315000	45159768	28426888	97553853	0	0	-
counters1_Btree_bs	524288	5	1.597000	1.606000	1.607000	1.608000	1.626000	54856558	33624895	112404275	0	0	-
counters1_Btree_bs	1048576	5	1.803000	1.813000	1.815000	1.816000	1.817000	62249934	39083786	119879270	0	0	-
counters1_Btree_bs	2097152	5	2.536000	2.536000	2.538000	2.545000	2.548000	69602504	50249000	132318539	0	0	-
counters1_Btree_bs	4194304	5	2.906000	2.918000	2.920000	2.924000	2.924000	77762146	63441539	145983627	0	0	-
counters1_Btree_bs	8388608	5	3.106000	3.123000	3.123000	3.124000	3.137000	89133573	74153036	158182009	0	0	-
counters1_Btree_bs	16777216	5	3.299000	3.315000	3.317000	3.319000	3.343000	105408467	85659861	168866673	0	0	-
