Test	Size	Trials	Min [s]	Lower [s]	Median [s]	Upper [s]	Max [s]	L1 mis	L2 mis	Branch mis	TLB mis	Instructions	Comparisons
counters1_Btree_linrec	1	5	0.100000	0.101000	0.101000	0.101000	0.114000	625277	18240	5769148	0	0	-
counters1_Btree_linrec	2	5	0.111000	0.111000	0.112000	0.112000	0.130000	625299	18626	8237082	0	0	-
counters1_Btree_linrec	4	5	0.087000	0.088000	0.088000	0.089000	0.101000	625274	17118	6162835	0	0	-
counters1_Btree_linrec	8	5	0.136000	0.137000	0.138000	0.138000	0.149000	625322	20588	11800547	0	0	-
counters1_Btree_linrec	16	5	0.204000	0.205000	0.205000	0.216000	0.221000	625409	26228	15320936	0	0	-
counters1_Btree_linrec	32	5	0.220000	0.220000	0.220000	0.232000	0.232000	625570	26723	16889040	0	0	-
counters1_Btree_linrec	64	5	0.250000	0.250000	0.250000	0.261000	0.262000	625753	28599	19774661	0	0	-
counters1_Btree_linrec	128	5	0.345000	0.345000	0.356000	0.356000	0.357000	634647	33763	26904965	0	0	-
counters1_Btree_linrec	256	5	0.385000	0.385000	0.385000	0.385000	0.396000	632117	38735	32044971	0	0	-
counters1_Btree_linrec	512	5	0.415000	0.415000	0.415000	0.415000	0.415000	641185	40182	34894084	0	0	-
counters1_Btree_linrec	1024	5	0.502000	0.502000	0.502000	0.502000	0.503000	689656	45613	40692609	0	0	-
counters1_Btree_linrec	2048	5	0.548000	0.549000	0.549000	0.550000	0.550000	684593	49255	46756178	0	0	-
counters1_Btree_linrec	4096	5	0.587000	0.587000	0.587000	0.588000	0.588000	817120	53894	51050727	0	0	-
counters1_Btree_linrec	8192	5	0.690000	0.690000	0.690000	0.690000	0.691000	4573323	326190	58709444	0	0	-
counters1_Btree_linrec	16384	5	0.739000	0.739000	0.740000	0.741000	0.741000	12635172	541727	64956724	0	0	-
counters1_Btree_linrec	32768	5	0.783000	0.785000	0.785000	0.785000	0.786000	20450726	572967	68777206	0	0	-
counters1_Btree_linrec	65536	5	0.912000	0.913000	0.914000	0.914000	0.918000	30055150	6193186	76742382	0	0	-
counters1_Btree_linrec	131072	5	1.028000	1.028000	1.029000	1.029000	1.029000	43648798	21110980	86764725	0	0	-
counters1_Btree_linrec	262144	5	1.118000	1.122000	1.123000	1.124000	1.124000	56162988	34157621	94727240	0	0	-
counters1_Btree_linrec	524288	5	1.237000	1.238000	1.238000	1.239000	1.239000	67184599	45250868	99546801	0	0	-
counters1_Btree_linrec	1048576	5	1.570000	1.570000	1.571000	1.572000	1.585000	75509576	53184607	108333146	0	0	-
counters1_Btree_linrec	2097152	5	2.033000	2.036000	2.040000	2.053000	2.055000	86344177	64982804	119264736	0	0	-
counters1_Btree_linrec	4194304	5	2.457000	2.464000	2.466000	2.467000	2.469000	99111282	78059405	126741744	0	0	-
counters1_Btree_linrec	8388608	5	2.802000	2.803000	2.804000	2.808000	2.810000	114686009	93334403	130914772	0	0	-
counters1_Btree_linrec	16777216	5	3.129000	3.139000	3.142000	3.143000	3.150000	129608870	107966357	139764193	0	0	-
