Test	Size	Trials	Min [s]	Lower [s]	Median [s]	Upper [s]	Max [s]	L1 mis	L2 mis	Branch mis	TLB mis	Instructions	Comparisons
counters1_Btree_bs	1	5	0.058000	0.058000	0.058000	0.058000	0.076000	625231	14395	1801972	0	0	-
counters1_Btree_bs	2	5	0.077000	0.077000	0.078000	0.078000	0.093000	625248	16259	4119465	0	0	-
counters1_Btree_bs	4	5	0.147000	0.147000	0.150000	0.159000	0.160000	625536	22208	7950585	0	0	-
counters1_Btree_bs	8	5	0.211000	0.212000	0.220000	0.223000	0.225000	625393	27978	12462361	0	0	-
counters1_Btree_bs	16	5	0.322000	0.322000	0.322000	0.332000	0.332000	625530	36508	22334182	0	0	-
counters1_Btree_bs	32	5	0.420000	0.426000	0.426000	0.427000	0.433000	626071	41140	30425679	0	0	-
counters1_Btree_bs	64	5	0.533000	0.539000	0.539000	0.539000	0.540000	626094	47671	38743076	0	0	-
counters1_Btree_bs	128	5	0.613000	0.615000	0.615000	0.615000	0.616000	625737	55789	45046513	0	0	-
counters1_Btree_bs	256	5	0.707000	0.707000	0.707000	0.708000	0.715000	626530	62821	52148722	0	0	-
counters1_Btree_bs	512	5	0.793000	0.793000	0.793000	0.793000	0.794000	627399	70376	57946473	0	0	-
counters1_Btree_bs	1024	5	0.871000	0.871000	0.871000	0.872000	0.872000	630855	76717	63362545	0	0	-
counters1_Btree_bs	2048	5	0.956000	0.956000	0.956000	0.956000	0.956000	642407	88392	69223171	0	0	-
counters1_Btree_bs	4096	5	1.036000	1.038000	1.039000	1.039000	1.039000	692261	89179	74773232	0	0	-
counters1_Btree_bs	8192	5	1.118000	1.119000	1.123000	1.124000	1.124000	2984309	78640	81072033	0	0	-
counters1_Btree_bs	16384	5	1.224000	1.224000	1.224000	1.225000	1.228000	16544023	76230	89011318	0	0	-
counters1_Btree_bs	32768	5	1.319000	1.321000	1.322000	1.322000	1.331000	30474764	264758	95455020	0	0	-
counters1_Btree_bs	65536	5	1.441000	1.442000	1.442000	1.443000	1.445000	43972583	5774224	103546771	0	0	-
counters1_Btree_bs	131072	5	1.606000	1.606000	1.607000	1.608000	1.612000	57446387	18579457	114558361	0	0	-
counters1_Btree_bs	262144	5	1.741000	1.744000	1.751000	1.751000	1.757000	70933324	33196051	123169239	0	0	-
counters1_Btree_bs	524288	5	1.874000	1.876000	1.878000	1.880000	1.881000	84261639	47002166	129674994	0	0	-
counters1_Btree_bs	1048576	5	2.207000	2.208000	2.208000	2.210000	2.211000	97773702	61531582	138558344	0	0	-
counters1_Btree_bs	2097152	5	2.852000	2.869000	2.870000	2.889000	2.892000	111744452	76317060	153223372	0	0	-
counters1_Btree_bs	4194304	5	3.357000	3.371000	3.374000	3.377000	3.380000	127616398	94403308	165447164	0	0	-
counters1_Btree_bs	8388608	5	3.644000	3.681000	3.681000	3.696000	3.704000	142187980	109155258	171053481	0	0	-
counters1_Btree_bs	16777216	5	4.104000	4.108000	4.113000	4.115000	4.116000	159860364	127149669	178444569	0	0	-
