Test	Size	Trials	Min [s]	Lower [s]	Median [s]	Upper [s]	Max [s]	L1 mis	L2 mis	Branch mis	TLB mis	Instructions	Comparisons
counters1_Btree_linrec	1	5	0.123000	0.123000	0.123000	0.123000	0.135000	625314	19321	8960911	0	0	-
counters1_Btree_linrec	2	5	0.091000	0.092000	0.092000	0.092000	0.092000	625274	17478	5997395	0	0	-
counters1_Btree_linrec	4	5	0.072000	0.072000	0.072000	0.084000	0.086000	625322	15124	5555012	0	0	-
counters1_Btree_linrec	8	5	0.183000	0.184000	0.184000	0.198000	0.211000	625345	25118	12537843	0	0	-
counters1_Btree_linrec	16	5	0.204000	0.204000	0.204000	0.214000	0.214000	625432	25740	16310875	0	0	-
counters1_Btree_linrec	32	5	0.275000	0.276000	0.285000	0.300000	0.314000	627515	30270	19622193	0	0	-
counters1_Btree_linrec	64	5	0.301000	0.301000	0.301000	0.312000	0.312000	625910	31924	22878387	0	0	-
counters1_Btree_linrec	128	5	0.381000	0.383000	0.390000	0.392000	0.417000	632995	37533	28093040	0	0	-
counters1_Btree_linrec	256	5	0.437000	0.437000	0.437000	0.437000	0.437000	637244	41782	35360312	0	0	-
counters1_Btree_linrec	512	5	0.472000	0.472000	0.472000	0.472000	0.474000	634950	45167	39712830	0	0	-
counters1_Btree_linrec	1024	5	0.589000	0.591000	0.591000	0.591000	0.591000	665064	54981	51167529	0	0	-
counters1_Btree_linrec	2048	5	0.631000	0.631000	0.631000	0.635000	0.639000	739706	56983	56511106	0	0	-
counters1_Btree_linrec	4096	5	0.718000	0.723000	0.724000	0.724000	0.725000	1250231	58340	63413335	0	0	-
counters1_Btree_linrec	8192	5	0.767000	0.771000	0.772000	0.772000	0.772000	4247966	67779	69678335	0	0	-
counters1_Btree_linrec	16384	5	0.854000	0.855000	0.855000	0.856000	0.856000	16416505	619537	74432077	0	0	-
counters1_Btree_linrec	32768	5	0.904000	0.905000	0.905000	0.906000	0.907000	25568344	1091341	80081910	0	0	-
counters1_Btree_linrec	65536	5	0.974000	0.975000	0.976000	0.977000	0.977000	35872126	6376329	86190610	0	0	-
counters1_Btree_linrec	131072	5	1.120000	1.124000	1.125000	1.128000	1.128000	49607412	19949699	94777788	0	0	-
counters1_Btree_linrec	262144	5	1.214000	1.217000	1.218000	1.218000	1.220000	66367430	37768243	102451553	0	0	-
counters1_Btree_linrec	524288	5	1.379000	1.385000	1.386000	1.388000	1.405000	83530783	55191714	107982999	0	0	-
counters1_Btree_linrec	1048576	5	1.698000	1.708000	1.714000	1.715000	1.727000	93568675	66229771	117088911	0	0	-
counters1_Btree_linrec	2097152	5	2.290000	2.299000	2.304000	2.305000	2.307000	116203017	89043563	123300858	0	0	-
counters1_Btree_linrec	4194304	5	2.671000	2.672000	2.675000	2.679000	2.683000	129058405	102695725	133641620	0	0	-
counters1_Btree_linrec	8388608	5	3.022000	3.033000	3.035000	3.040000	3.041000	142972444	117095661	142719059	0	0	-
counters1_Btree_linrec	16777216	5	3.320000	3.322000	3.322000	3.337000	3.338000	161985994	135112758	148107838	0	0	-
