Test	Size	Trials	Min [s]	Lower [s]	Median [s]	Upper [s]	Max [s]	L1 mis	L2 mis	Branch mis	TLB mis	Instructions	Comparisons
counters2_Btree_linrec	1	5	0.033000	0.033000	0.033000	0.033000	0.033000	0	0	0	17	120737959	-
counters2_Btree_linrec	2	5	0.046000	0.046000	0.046000	0.046000	0.047000	0	0	0	16	110934144	-
counters2_Btree_linrec	4	5	0.081000	0.081000	0.081000	0.081000	0.095000	0	0	0	16	341935515	-
counters2_Btree_linrec	8	5	0.137000	0.137000	0.137000	0.141000	0.148000	0	0	0	16	433950377	-
counters2_Btree_linrec	16	5	0.177000	0.178000	0.178000	0.183000	0.208000	0	0	0	19	571772590	-
counters2_Btree_linrec	32	5	0.232000	0.233000	0.240000	0.245000	0.249000	0	0	0	19	698878990	-
counters2_Btree_linrec	64	5	0.276000	0.276000	0.277000	0.288000	0.289000	0	0	0	16	794412444	-
counters2_Btree_linrec	128	5	0.345000	0.345000	0.356000	0.357000	0.363000	0	0	0	19	953144104	-
counters2_Btree_linrec	256	5	0.414000	0.415000	0.415000	0.426000	0.447000	0	0	0	14	1072793323	-
counters2_Btree_linrec	512	5	0.479000	0.480000	0.480000	0.480000	0.480000	0	0	0	17	1199350814	-
counters2_Btree_linrec	1024	5	0.554000	0.554000	0.554000	0.555000	0.573000	0	0	0	19	1329941107	-
counters2_Btree_linrec	2048	5	0.622000	0.623000	0.623000	0.623000	0.628000	0	0	0	22	1457880256	-
counters2_Btree_linrec	4096	5	0.679000	0.683000	0.687000	0.687000	0.697000	0	0	0	21	1590091518	-
counters2_Btree_linrec	8192	5	0.743000	0.744000	0.747000	0.747000	0.748000	0	0	0	19	1722434400	-
counters2_Btree_linrec	16384	5	0.813000	0.814000	0.814000	0.814000	0.815000	0	0	0	18	1854259658	-
counters2_Btree_linrec	32768	5	0.871000	0.878000	0.878000	0.878000	0.878000	0	0	0	18	1985612846	-
counters2_Btree_linrec	65536	5	0.952000	0.953000	0.953000	0.954000	0.954000	0	0	0	19	2116675860	-
counters2_Btree_linrec	131072	5	1.071000	1.071000	1.071000	1.071000	1.072000	0	0	0	18	2247747968	-
counters2_Btree_linrec	262144	5	1.172000	1.172000	1.173000	1.173000	1.173000	0	0	0	24	2378714907	-
counters2_Btree_linrec	524288	5	1.273000	1.279000	1.279000	1.280000	1.281000	0	0	0	21	2510184826	-
counters2_Btree_linrec	1048576	5	1.831000	1.832000	1.839000	1.840000	1.840000	0	0	0	22	2641212989	-
counters2_Btree_linrec	2097152	5	2.332000	2.339000	2.340000	2.348000	2.360000	0	0	0	27	2772302366	-
counters2_Btree_linrec	4194304	5	2.780000	2.783000	2.783000	2.784000	2.787000	0	0	0	2505	2903253527	-
counters2_Btree_linrec	8388608	5	3.060000	3.064000	3.066000	3.067000	3.068000	0	0	0	76	3034361797	-
counters2_Btree_linrec	16777216	5	3.387000	3.397000	3.401000	3.405000	3.407000	0	0	0	708	3165068304	-
