Test	Size	Trials	Min [s]	Lower [s]	Median [s]	Upper [s]	Max [s]	L1 mis	L2 mis	Branch mis	TLB mis	Instructions	Comparisons
counters2_Btree_linrec	1	5	0.131000	0.135000	0.142000	0.142000	0.149000	0	0	0	19	568119468	-
counters2_Btree_linrec	2	5	0.093000	0.093000	0.093000	0.093000	0.107000	0	0	0	21	364517918	-
counters2_Btree_linrec	4	5	0.086000	0.086000	0.088000	0.102000	0.113000	0	0	0	19	285689107	-
counters2_Btree_linrec	8	5	0.131000	0.132000	0.132000	0.132000	0.143000	0	0	0	18	381472230	-
counters2_Btree_linrec	16	5	0.163000	0.164000	0.169000	0.170000	0.184000	0	0	0	19	512705283	-
counters2_Btree_linrec	32	5	0.242000	0.242000	0.242000	0.255000	0.255000	0	0	0	21	943698469	-
counters2_Btree_linrec	64	5	0.268000	0.268000	0.273000	0.281000	0.282000	0	0	0	25	969811341	-
counters2_Btree_linrec	128	5	0.299000	0.299000	0.299000	0.310000	0.311000	0	0	0	18	1004863261	-
counters2_Btree_linrec	256	5	0.341000	0.341000	0.341000	0.347000	0.371000	0	0	0	19	1181657319	-
counters2_Btree_linrec	512	5	0.454000	0.455000	0.455000	0.455000	0.457000	0	0	0	17	1529146089	-
counters2_Btree_linrec	1024	5	0.497000	0.497000	0.498000	0.498000	0.502000	0	0	0	20	1608719115	-
counters2_Btree_linrec	2048	5	0.542000	0.543000	0.543000	0.543000	0.543000	0	0	0	21	1688391190	-
counters2_Btree_linrec	4096	5	0.586000	0.586000	0.586000	0.586000	0.587000	0	0	0	23	1839979978	-
counters2_Btree_linrec	8192	5	0.670000	0.670000	0.670000	0.670000	0.682000	0	0	0	22	2217156236	-
counters2_Btree_linrec	16384	5	0.715000	0.715000	0.716000	0.716000	0.716000	0	0	0	20	2275928438	-
counters2_Btree_linrec	32768	5	0.764000	0.764000	0.764000	0.764000	0.764000	0	0	0	38	2351792166	-
counters2_Btree_linrec	65536	5	0.840000	0.840000	0.840000	0.841000	0.842000	0	0	0	38	2497412924	-
counters2_Btree_linrec	131072	5	0.997000	1.014000	1.015000	1.016000	1.016000	0	0	0	50	2879513934	-
counters2_Btree_linrec	262144	5	1.099000	1.099000	1.100000	1.100000	1.100000	0	0	0	64	2961851081	-
counters2_Btree_linrec	524288	5	1.188000	1.190000	1.191000	1.192000	1.193000	0	0	0	31	3027152141	-
counters2_Btree_linrec	1048576	5	1.420000	1.421000	1.422000	1.422000	1.423000	0	0	0	38	3159831897	-
counters2_Btree_linrec	2097152	5	1.955000	1.969000	1.970000	1.971000	1.975000	0	0	0	22	3552545374	-
counters2_Btree_linrec	4194304	5	2.341000	2.342000	2.343000	2.344000	2.360000	0	0	0	20	3648603830	-
counters2_Btree_linrec	8388608	5	2.672000	2.678000	2.679000	2.681000	2.683000	0	0	0	21	3707990614	-
counters2_Btree_linrec	16777216	5	2.984000	2.993000	2.994000	3.000000	3.006000	0	0	0	56	3827067641	-
