Test	Size	Trials	Min [s]	Lower [s]	Median [s]	Upper [s]	Max [s]	L1 mis	L2 mis	Branch mis	TLB mis	Instructions	Comparisons
counters2_Btree_bs	1	5	0.058000	0.058000	0.058000	0.058000	0.076000	0	0	0	17	351321473	-
counters2_Btree_bs	2	5	0.077000	0.077000	0.078000	0.083000	0.093000	0	0	0	17	353245536	-
counters2_Btree_bs	4	5	0.147000	0.147000	0.147000	0.160000	0.160000	0	0	0	16	588703272	-
counters2_Btree_bs	8	5	0.212000	0.213000	0.219000	0.224000	0.225000	0	0	0	18	822220072	-
counters2_Btree_bs	16	5	0.322000	0.322000	0.322000	0.332000	0.332000	0	0	0	15	1059658609	-
counters2_Btree_bs	32	5	0.422000	0.425000	0.427000	0.427000	0.428000	0	0	0	19	1290571688	-
counters2_Btree_bs	64	5	0.532000	0.535000	0.539000	0.539000	0.540000	0	0	0	18	1530467460	-
counters2_Btree_bs	128	5	0.609000	0.612000	0.615000	0.615000	0.615000	0	0	0	18	1765114686	-
counters2_Btree_bs	256	5	0.707000	0.707000	0.707000	0.707000	0.712000	0	0	0	17	2000197742	-
counters2_Btree_bs	512	5	0.786000	0.790000	0.792000	0.792000	0.809000	0	0	0	11	2235641064	-
counters2_Btree_bs	1024	5	0.871000	0.871000	0.871000	0.872000	0.880000	0	0	0	13	2469564160	-
counters2_Btree_bs	2048	5	0.950000	0.954000	0.955000	0.955000	0.957000	0	0	0	14	2704635900	-
counters2_Btree_bs	4096	5	1.033000	1.038000	1.038000	1.038000	1.038000	0	0	0	19	2940085943	-
counters2_Btree_bs	8192	5	1.122000	1.122000	1.122000	1.123000	1.124000	0	0	0	19	3174958753	-
counters2_Btree_bs	16384	5	1.223000	1.223000	1.223000	1.223000	1.224000	0	0	0	11	3409851848	-
counters2_Btree_bs	32768	5	1.320000	1.320000	1.320000	1.320000	1.320000	0	0	0	18	3645077591	-
counters2_Btree_bs	65536	5	1.436000	1.437000	1.438000	1.446000	1.462000	0	0	0	18	3880045518	-
counters2_Btree_bs	131072	5	1.605000	1.605000	1.605000	1.605000	1.606000	0	0	0	20	4114890831	-
counters2_Btree_bs	262144	5	1.747000	1.750000	1.751000	1.753000	1.753000	0	0	0	24	4349962859	-
counters2_Btree_bs	524288	5	1.859000	1.860000	1.861000	1.861000	1.861000	0	0	0	15	4584967304	-
counters2_Btree_bs	1048576	5	2.142000	2.153000	2.153000	2.153000	2.154000	0	0	0	17	4820025126	-
counters2_Btree_bs	2097152	5	2.829000	2.830000	2.832000	2.832000	2.833000	0	0	0	18	5054978002	-
counters2_Btree_bs	4194304	5	3.305000	3.308000	3.308000	3.309000	3.320000	0	0	0	1908	5289992557	-
counters2_Btree_bs	8388608	5	3.657000	3.665000	3.669000	3.672000	3.695000	0	0	0	92	5524993347	-
counters2_Btree_bs	16777216	5	4.052000	4.056000	4.056000	4.067000	4.069000	0	0	0	602	5760006147	-
