Test	Size	Trials	Min [s]	Lower [s]	Median [s]	Upper [s]	Max [s]	L1 mis	L2 mis	Branch mis	TLB mis	Instructions	Comparisons
counters2_Btree_bs	1	5	0.091000	0.091000	0.091000	0.093000	0.107000	0	0	0	18	611321482	-
counters2_Btree_bs	2	5	0.151000	0.151000	0.152000	0.164000	0.189000	0	0	0	21	613245557	-
counters2_Btree_bs	4	5	0.164000	0.164000	0.164000	0.175000	0.198000	0	0	0	16	611986328	-
counters2_Btree_bs	8	5	0.193000	0.194000	0.194000	0.204000	0.209000	0	0	0	20	612865292	-
counters2_Btree_bs	16	5	0.326000	0.327000	0.334000	0.337000	0.338000	0	0	0	23	1133756579	-
counters2_Btree_bs	32	5	0.356000	0.357000	0.366000	0.371000	0.373000	0	0	0	41	1125803733	-
counters2_Btree_bs	64	5	0.410000	0.419000	0.419000	0.420000	0.427000	0	0	0	47	1124645561	-
counters2_Btree_bs	128	5	0.569000	0.569000	0.570000	0.570000	0.572000	0	0	0	19	1642412484	-
counters2_Btree_bs	256	5	0.619000	0.619000	0.620000	0.621000	0.621000	0	0	0	18	1647938073	-
counters2_Btree_bs	512	5	0.651000	0.653000	0.653000	0.654000	0.666000	0	0	0	15	1644016216	-
counters2_Btree_bs	1024	5	0.799000	0.806000	0.806000	0.806000	0.806000	0	0	0	17	2168077191	-
counters2_Btree_bs	2048	5	0.840000	0.840000	0.840000	0.840000	0.841000	0	0	0	16	2165703463	-
counters2_Btree_bs	4096	5	0.874000	0.875000	0.875000	0.875000	0.875000	0	0	0	17	2162879875	-
counters2_Btree_bs	8192	5	1.032000	1.032000	1.032000	1.033000	1.033000	0	0	0	17	2689248875	-
counters2_Btree_bs	16384	5	1.071000	1.071000	1.071000	1.071000	1.071000	0	0	0	23	2685249806	-
counters2_Btree_bs	32768	5	1.113000	1.113000	1.113000	1.113000	1.115000	0	0	0	18	2685355773	-
counters2_Btree_bs	65536	5	1.315000	1.315000	1.315000	1.315000	1.315000	0	0	0	29	3212338980	-
counters2_Btree_bs	131072	5	1.432000	1.432000	1.432000	1.433000	1.434000	0	0	0	19	3206859416	-
counters2_Btree_bs	262144	5	1.514000	1.514000	1.514000	1.514000	1.516000	0	0	0	28	3202403860	-
counters2_Btree_bs	524288	5	1.597000	1.598000	1.598000	1.598000	1.599000	0	0	0	49	3221301612	-
counters2_Btree_bs	1048576	5	1.911000	1.911000	1.913000	1.913000	1.915000	0	0	0	55	3726330828	-
counters2_Btree_bs	2097152	5	2.397000	2.400000	2.403000	2.406000	2.412000	0	0	0	28	3722052917	-
counters2_Btree_bs	4194304	5	2.796000	2.815000	2.818000	2.818000	2.818000	0	0	0	39	3731026383	-
counters2_Btree_bs	8388608	5	3.229000	3.238000	3.247000	3.260000	3.269000	0	0	0	37	4237480460	-
counters2_Btree_bs	16777216	5	3.556000	3.562000	3.564000	3.564000	3.566000	0	0	0	30	4240218572	-
