Test	Size	Trials	Min [s]	Lower [s]	Median [s]	Upper [s]	Max [s]	L1 mis	L2 mis	Branch mis	TLB mis	Instructions	Comparisons
counters2_Btree_lin	1	5	0.055000	0.055000	0.055000	0.055000	0.072000	0	0	0	23	311120213	-
counters2_Btree_lin	2	5	0.099000	0.100000	0.100000	0.111000	0.127000	0	0	0	17	344560931	-
counters2_Btree_lin	4	5	0.117000	0.117000	0.117000	0.123000	0.124000	0	0	0	17	401756377	-
counters2_Btree_lin	8	5	0.131000	0.131000	0.131000	0.144000	0.145000	0	0	0	16	521070408	-
counters2_Btree_lin	16	5	0.177000	0.177000	0.178000	0.192000	0.200000	0	0	0	17	836864557	-
counters2_Btree_lin	32	5	0.240000	0.243000	0.244000	0.252000	0.253000	0	0	0	204	864718219	-
counters2_Btree_lin	64	5	0.272000	0.273000	0.285000	0.285000	0.299000	0	0	0	31	935413559	-
counters2_Btree_lin	128	5	0.306000	0.307000	0.308000	0.319000	0.320000	0	0	0	21	1048389363	-
counters2_Btree_lin	256	5	0.339000	0.339000	0.340000	0.352000	0.381000	0	0	0	244	1248075785	-
counters2_Btree_lin	512	5	0.423000	0.425000	0.425000	0.425000	0.426000	0	0	0	939	1459381755	-
counters2_Btree_lin	1024	5	0.466000	0.467000	0.468000	0.471000	0.472000	0	0	0	627	1520441246	-
counters2_Btree_lin	2048	5	0.506000	0.509000	0.510000	0.513000	0.518000	0	0	0	654	1625887259	-
counters2_Btree_lin	4096	5	0.555000	0.556000	0.556000	0.557000	0.557000	0	0	0	4271	1819899033	-
counters2_Btree_lin	8192	5	0.625000	0.627000	0.628000	0.648000	0.651000	0	0	0	639	2010550019	-
counters2_Btree_lin	16384	5	0.672000	0.673000	0.676000	0.677000	0.677000	0	0	0	874	2081647772	-
counters2_Btree_lin	32768	5	0.723000	0.723000	0.723000	0.723000	0.723000	0	0	0	11021	2190493479	-
counters2_Btree_lin	65536	5	0.804000	0.805000	0.805000	0.805000	0.805000	0	0	0	4879	2371663141	-
counters2_Btree_lin	131072	5	0.958000	0.963000	0.964000	0.965000	0.969000	0	0	0	6540	2573706094	-
counters2_Btree_lin	262144	5	1.055000	1.059000	1.063000	1.063000	1.066000	0	0	0	5251	2670757689	-
counters2_Btree_lin	524288	5	1.206000	1.206000	1.207000	1.207000	1.207000	0	0	0	6096	2759008401	-
counters2_Btree_lin	1048576	5	1.443000	1.443000	1.443000	1.444000	1.444000	0	0	0	11985	2934008186	-
counters2_Btree_lin	2097152	5	1.906000	1.908000	1.912000	1.916000	1.923000	0	0	0	8211	3147520970	-
counters2_Btree_lin	4194304	5	2.249000	2.252000	2.255000	2.266000	2.267000	0	0	0	483	3258397784	-
counters2_Btree_lin	8388608	5	2.589000	2.597000	2.599000	2.599000	2.600000	0	0	0	6714	3338245500	-
counters2_Btree_lin	16777216	5	2.894000	2.896000	2.897000	2.907000	2.916000	0	0	0	14128	3497623859	-
