Test	Size	Trials	Min [s]	Lower [s]	Median [s]	Upper [s]	Max [s]	L1 mis	L2 mis	Branch mis	TLB mis	Instructions	Comparisons
counters2_Btree_bs	1	5	0.162000	0.162000	0.162000	0.163000	0.175000	0	0	0	16	1021321502	-
counters2_Btree_bs	2	5	0.223000	0.223000	0.225000	0.230000	0.231000	0	0	0	18	1023245574	-
counters2_Btree_bs	4	5	0.234000	0.234000	0.234000	0.243000	0.245000	0	0	0	16	1021986346	-
counters2_Btree_bs	8	5	0.258000	0.258000	0.258000	0.267000	0.267000	0	0	0	14	1013377620	-
counters2_Btree_bs	16	5	0.300000	0.300000	0.300000	0.307000	0.308000	0	0	0	14	1011901987	-
counters2_Btree_bs	32	5	0.347000	0.348000	0.355000	0.355000	0.367000	0	0	0	23	1005042245	-
counters2_Btree_bs	64	5	0.375000	0.375000	0.376000	0.381000	0.385000	0	0	0	14	1001095987	-
counters2_Btree_bs	128	5	0.577000	0.577000	0.578000	0.578000	0.586000	0	0	0	18	1917424479	-
counters2_Btree_bs	256	5	0.615000	0.618000	0.618000	0.620000	0.620000	0	0	0	17	1912602357	-
counters2_Btree_bs	512	5	0.653000	0.654000	0.656000	0.656000	0.663000	0	0	0	18	1909217237	-
counters2_Btree_bs	1024	5	0.691000	0.692000	0.692000	0.692000	0.692000	0	0	0	16	1902255569	-
counters2_Btree_bs	2048	5	0.727000	0.727000	0.727000	0.727000	0.727000	0	0	0	18	1897803408	-
counters2_Btree_bs	4096	5	0.755000	0.757000	0.760000	0.760000	0.761000	0	0	0	20	1893746213	-
counters2_Btree_bs	8192	5	0.965000	0.970000	0.970000	0.971000	0.971000	0	0	0	20	2810147917	-
counters2_Btree_bs	16384	5	1.018000	1.019000	1.020000	1.022000	1.023000	0	0	0	18	2806238509	-
counters2_Btree_bs	32768	5	1.064000	1.065000	1.066000	1.066000	1.066000	0	0	0	18	2801804690	-
counters2_Btree_bs	65536	5	1.158000	1.158000	1.158000	1.159000	1.159000	0	0	0	21	2796721431	-
counters2_Btree_bs	131072	5	1.232000	1.233000	1.236000	1.236000	1.237000	0	0	0	25	2791972921	-
counters2_Btree_bs	262144	5	1.312000	1.314000	1.314000	1.315000	1.315000	0	0	0	35	2786905985	-
counters2_Btree_bs	524288	5	1.604000	1.609000	1.610000	1.611000	1.612000	0	0	0	32	3703800783	-
counters2_Btree_bs	1048576	5	1.811000	1.815000	1.817000	1.819000	1.882000	0	0	0	44	3699620135	-
counters2_Btree_bs	2097152	5	2.543000	2.548000	2.549000	2.549000	2.550000	0	0	0	19	3695038962	-
counters2_Btree_bs	4194304	5	2.921000	2.922000	2.922000	2.922000	2.923000	0	0	0	59	3690244012	-
counters2_Btree_bs	8388608	5	3.126000	3.130000	3.131000	3.132000	3.139000	0	0	0	53	3685133070	-
counters2_Btree_bs	16777216	5	3.332000	3.338000	3.340000	3.341000	3.366000	0	0	0	60	3679945990	-
