Test	Size	Trials	Min [s]	Lower [s]	Median [s]	Upper [s]	Max [s]	L1 mis	L2 mis	Branch mis	TLB mis	Instructions	Comparisons
counters2_Btree_bs	1	5	0.120000	0.120000	0.120000	0.121000	0.135000	0	0	0	18	781321490	-
counters2_Btree_bs	2	5	0.176000	0.177000	0.177000	0.179000	0.189000	0	0	0	14	783245565	-
counters2_Btree_bs	4	5	0.189000	0.189000	0.189000	0.189000	0.199000	0	0	0	18	781986333	-
counters2_Btree_bs	8	5	0.214000	0.214000	0.220000	0.225000	0.238000	0	0	0	17	773377608	-
counters2_Btree_bs	16	5	0.276000	0.276000	0.285000	0.285000	0.285000	0	0	0	20	789576530	-
counters2_Btree_bs	32	5	0.410000	0.420000	0.420000	0.420000	0.421000	0	0	0	23	1458626919	-
counters2_Btree_bs	64	5	0.460000	0.461000	0.468000	0.469000	0.470000	0	0	0	20	1453495089	-
counters2_Btree_bs	128	5	0.500000	0.501000	0.501000	0.501000	0.501000	0	0	0	15	1446972395	-
counters2_Btree_bs	256	5	0.533000	0.533000	0.533000	0.533000	0.534000	0	0	0	19	1443500079	-
counters2_Btree_bs	512	5	0.706000	0.712000	0.713000	0.714000	0.714000	0	0	0	20	2125973539	-
counters2_Btree_bs	1024	5	0.757000	0.760000	0.762000	0.762000	0.768000	0	0	0	22	2124932381	-
counters2_Btree_bs	2048	5	0.795000	0.795000	0.795000	0.798000	0.798000	0	0	0	17	2121652236	-
counters2_Btree_bs	4096	5	0.822000	0.828000	0.829000	0.829000	0.830000	0	0	0	19	2116755552	-
counters2_Btree_bs	8192	5	1.010000	1.011000	1.013000	1.014000	1.015000	0	0	0	20	2800720306	-
counters2_Btree_bs	16384	5	1.050000	1.050000	1.050000	1.050000	1.052000	0	0	0	20	2798498006	-
counters2_Btree_bs	32768	5	1.084000	1.085000	1.086000	1.088000	1.090000	0	0	0	19	2793555024	-
counters2_Btree_bs	65536	5	1.160000	1.161000	1.163000	1.163000	1.164000	0	0	0	25	2789389937	-
counters2_Btree_bs	131072	5	1.420000	1.421000	1.422000	1.422000	1.425000	0	0	0	20	3472969716	-
counters2_Btree_bs	262144	5	1.508000	1.510000	1.511000	1.511000	1.512000	0	0	0	21	3472328176	-
counters2_Btree_bs	524288	5	1.577000	1.578000	1.581000	1.581000	1.583000	0	0	0	20	3467228881	-
counters2_Btree_bs	1048576	5	1.775000	1.777000	1.778000	1.782000	1.797000	0	0	0	23	3462168294	-
counters2_Btree_bs	2097152	5	2.408000	2.409000	2.421000	2.427000	2.427000	0	0	0	17	4146033802	-
counters2_Btree_bs	4194304	5	2.855000	2.866000	2.888000	2.959000	3.067000	0	0	0	46	4143880610	-
counters2_Btree_bs	8388608	5	3.099000	3.100000	3.103000	3.106000	3.106000	0	0	0	16	4138757476	-
counters2_Btree_bs	16777216	5	3.370000	3.374000	3.384000	3.393000	3.397000	0	0	0	28	4134204244	-
