Test	Size	Trials	Min [s]	Lower [s]	Median [s]	Upper [s]	Max [s]	L1 mis	L2 mis	Branch mis	TLB mis	Instructions	Comparisons
counters2_DFS_lin	1	5	0.080000	0.080000	0.080000	0.080000	0.097000	0	0	0	17	351060758	-
counters2_DFS_lin	2	5	0.095000	0.095000	0.096000	0.108000	0.114000	0	0	0	20	431983577	-
counters2_DFS_lin	4	5	0.118000	0.119000	0.119000	0.119000	0.133000	0	0	0	17	499479027	-
counters2_DFS_lin	8	5	0.165000	0.165000	0.166000	0.180000	0.180000	0	0	0	21	688425543	-
counters2_DFS_lin	16	5	0.240000	0.240000	0.241000	0.253000	0.254000	0	0	0	20	1100851655	-
counters2_DFS_lin	32	5	0.286000	0.286000	0.299000	0.300000	0.303000	0	0	0	20	1527534158	-
counters2_DFS_lin	64	5	0.370000	0.370000	0.384000	0.385000	0.403000	0	0	0	20	1841968975	-
counters2_DFS_lin	128	5	0.434000	0.438000	0.439000	0.452000	0.453000	0	0	0	17	2180621887	-
counters2_DFS_lin	256	5	0.484000	0.484000	0.484000	0.484000	0.493000	0	0	0	19	2242701217	-
counters2_DFS_lin	512	5	0.559000	0.560000	0.560000	0.560000	0.560000	0	0	0	18	2618292629	-
counters2_DFS_lin	1024	5	0.626000	0.628000	0.628000	0.630000	0.644000	0	0	0	16	3269680807	-
counters2_DFS_lin	2048	5	0.710000	0.711000	0.711000	0.712000	0.713000	0	0	0	17	3550581876	-
counters2_DFS_lin	4096	5	0.749000	0.750000	0.750000	0.750000	0.751000	0	0	0	19	3629928436	-
counters2_DFS_lin	8192	5	0.783000	0.783000	0.784000	0.784000	0.785000	0	0	0	18	3828644667	-
counters2_DFS_lin	16384	5	0.841000	0.842000	0.850000	0.850000	0.851000	0	0	0	17	4222423110	-
counters2_DFS_lin	32768	5	0.933000	0.936000	0.937000	0.938000	0.939000	0	0	0	19	4895404649	-
counters2_DFS_lin	65536	5	1.034000	1.035000	1.035000	1.035000	1.036000	0	0	0	18	5151544525	-
counters2_DFS_lin	131072	5	1.123000	1.123000	1.124000	1.126000	1.128000	0	0	0	18	5255378601	-
counters2_DFS_lin	262144	5	1.203000	1.203000	1.204000	1.204000	1.210000	0	0	0	32	5473453173	-
counters2_DFS_lin	524288	5	1.286000	1.287000	1.287000	1.287000	1.288000	0	0	0	18	5818460998	-
counters2_DFS_lin	1048576	5	1.536000	1.537000	1.537000	1.538000	1.539000	0	0	0	17	6493454520	-
counters2_DFS_lin	2097152	5	2.101000	2.102000	2.111000	2.129000	2.129000	0	0	0	26	6749174769	-
counters2_DFS_lin	4194304	5	2.421000	2.424000	2.427000	2.429000	2.430000	0	0	0	16	6879382036	-
counters2_DFS_lin	8388608	5	2.738000	2.738000	2.739000	2.744000	2.779000	0	0	0	20	7127448282	-
counters2_DFS_lin	16777216	5	3.095000	3.095000	3.100000	3.101000	3.101000	0	0	0	17	7449034350	-
