Test	Size	Trials	Min [s]	Lower [s]	Median [s]	Upper [s]	Max [s]	L1 mis	L2 mis	Branch mis	TLB mis	Instructions	Comparisons
counters2_Btree_lin	1	5	0.054000	0.055000	0.055000	0.079000	0.079000	0	0	0	14	292973526	-
counters2_Btree_lin	2	5	0.096000	0.097000	0.097000	0.098000	0.103000	0	0	0	16	334685521	-
counters2_Btree_lin	4	5	0.116000	0.116000	0.116000	0.120000	0.120000	0	0	0	17	413958511	-
counters2_Btree_lin	8	5	0.130000	0.130000	0.130000	0.131000	0.138000	0	0	0	15	587280035	-
counters2_Btree_lin	16	5	0.205000	0.205000	0.205000	0.217000	0.218000	0	0	0	16	1061866968	-
counters2_Btree_lin	32	5	0.285000	0.285000	0.298000	0.299000	0.301000	0	0	0	19	1602384591	-
counters2_Btree_lin	64	5	0.353000	0.354000	0.365000	0.366000	0.366000	0	0	0	20	1781649601	-
counters2_Btree_lin	128	5	0.377000	0.379000	0.389000	0.393000	0.403000	0	0	0	19	1753595607	-
counters2_Btree_lin	256	5	0.425000	0.426000	0.427000	0.427000	0.438000	0	0	0	17	1937450627	-
counters2_Btree_lin	512	5	0.480000	0.481000	0.481000	0.481000	0.493000	0	0	0	20	2230685294	-
counters2_Btree_lin	1024	5	0.548000	0.549000	0.549000	0.549000	0.562000	0	0	0	18	2906801518	-
counters2_Btree_lin	2048	5	0.618000	0.618000	0.618000	0.619000	0.634000	0	0	0	14	3041764953	-
counters2_Btree_lin	4096	5	0.655000	0.655000	0.656000	0.656000	0.656000	0	0	0	19	3144640980	-
counters2_Btree_lin	8192	5	0.680000	0.683000	0.685000	0.686000	0.686000	0	0	0	14	3312306514	-
counters2_Btree_lin	16384	5	0.748000	0.748000	0.748000	0.751000	0.778000	0	0	0	17	3650261525	-
counters2_Btree_lin	32768	5	0.831000	0.832000	0.859000	0.887000	0.900000	0	0	0	24	4260143858	-
counters2_Btree_lin	65536	5	0.942000	0.942000	0.943000	0.943000	1.015000	0	0	0	21	4452472805	-
counters2_Btree_lin	131072	5	1.046000	1.048000	1.048000	1.048000	1.048000	0	0	0	23	4543983491	-
counters2_Btree_lin	262144	5	1.129000	1.129000	1.129000	1.129000	1.130000	0	0	0	34	4743282212	-
counters2_Btree_lin	524288	5	1.198000	1.220000	1.256000	1.289000	1.314000	0	0	0	28	5052087999	-
counters2_Btree_lin	1048576	5	1.525000	1.526000	1.528000	1.558000	1.563000	0	0	0	27	5649384260	-
counters2_Btree_lin	2097152	5	2.016000	2.024000	2.031000	2.043000	2.055000	0	0	0	17	5848788993	-
counters2_Btree_lin	4194304	5	2.321000	2.327000	2.328000	2.329000	2.336000	0	0	0	25	5954877745	-
counters2_Btree_lin	8388608	5	2.578000	2.585000	2.585000	2.589000	2.592000	0	0	0	14	6175456022	-
counters2_Btree_lin	16777216	5	2.951000	2.967000	2.970000	2.973000	2.976000	0	0	0	23	6459188177	-
