Test	Size	Trials	Min [s]	Lower [s]	Median [s]	Upper [s]	Max [s]	L1 mis	L2 mis	Branch mis	TLB mis	Instructions	Comparisons
counters2_Btree_lin	1	5	0.044000	0.044000	0.055000	0.062000	0.066000	0	0	0	20	261120214	-
counters2_Btree_lin	2	5	0.085000	0.085000	0.086000	0.095000	0.099000	0	0	0	19	297258756	-
counters2_Btree_lin	4	5	0.101000	0.101000	0.102000	0.110000	0.110000	0	0	0	17	340477664	-
counters2_Btree_lin	8	5	0.134000	0.134000	0.144000	0.145000	0.152000	0	0	0	23	443369308	-
counters2_Btree_lin	16	5	0.164000	0.165000	0.174000	0.175000	0.176000	0	0	0	20	521137056	-
counters2_Btree_lin	32	5	0.215000	0.216000	0.219000	0.225000	0.244000	0	0	0	21	640370526	-
counters2_Btree_lin	64	5	0.284000	0.285000	0.289000	0.289000	0.294000	0	0	0	18	711749949	-
counters2_Btree_lin	128	5	0.338000	0.343000	0.346000	0.347000	0.347000	0	0	0	21	852695657	-
counters2_Btree_lin	256	5	0.392000	0.399000	0.400000	0.401000	0.413000	0	0	0	18	887099908	-
counters2_Btree_lin	512	5	0.436000	0.437000	0.446000	0.446000	0.447000	0	0	0	16	950108578	-
counters2_Btree_lin	1024	5	0.514000	0.515000	0.515000	0.518000	0.534000	0	0	0	18	1071089289	-
counters2_Btree_lin	2048	5	0.535000	0.539000	0.540000	0.544000	0.545000	0	0	0	19	1130911067	-
counters2_Btree_lin	4096	5	0.589000	0.595000	0.595000	0.595000	0.595000	0	0	0	20	1261359380	-
counters2_Btree_lin	8192	5	0.645000	0.646000	0.646000	0.646000	0.646000	0	0	0	15	1310409826	-
counters2_Btree_lin	16384	5	0.688000	0.696000	0.696000	0.696000	0.705000	0	0	0	16	1462711172	-
counters2_Btree_lin	32768	5	0.748000	0.750000	0.750000	0.750000	0.751000	0	0	0	20	1498898314	-
counters2_Btree_lin	65536	5	0.806000	0.817000	0.817000	0.817000	0.818000	0	0	0	21	1561857661	-
counters2_Btree_lin	131072	5	0.952000	0.953000	0.953000	0.953000	0.953000	0	0	0	15	1686928919	-
counters2_Btree_lin	262144	5	1.034000	1.037000	1.037000	1.038000	1.038000	0	0	0	34	1743739975	-
counters2_Btree_lin	524288	5	1.262000	1.262000	1.263000	1.263000	1.263000	0	0	0	28	1871839570	-
counters2_Btree_lin	1048576	5	1.683000	1.689000	1.698000	1.699000	1.718000	0	0	0	31	1926623858	-
counters2_Btree_lin	2097152	5	2.106000	2.117000	2.121000	2.122000	2.128000	0	0	0	24	2074981357	-
counters2_Btree_lin	4194304	5	2.405000	2.417000	2.425000	2.427000	2.427000	0	0	0	26	2112087059	-
counters2_Btree_lin	8388608	5	2.735000	2.741000	2.747000	2.750000	2.755000	0	0	0	20	2174369699	-
counters2_Btree_lin	16777216	5	3.040000	3.042000	3.045000	3.049000	3.055000	0	0	0	26	2301171450	-
