Test	Size	Trials	Min [s]	Lower [s]	Median [s]	Upper [s]	Max [s]	L1 mis	L2 mis	Branch mis	TLB mis	Instructions	Comparisons
counters2_DFS_lin	1	5	0.078000	0.079000	0.079000	0.079000	0.092000	0	0	0	21	324636590	-
counters2_DFS_lin	2	5	0.090000	0.090000	0.091000	0.096000	0.105000	0	0	0	16	370812806	-
counters2_DFS_lin	4	5	0.109000	0.109000	0.109000	0.109000	0.122000	0	0	0	19	406316077	-
counters2_DFS_lin	8	5	0.139000	0.139000	0.140000	0.140000	0.153000	0	0	0	17	498850589	-
counters2_DFS_lin	16	5	0.176000	0.176000	0.177000	0.177000	0.191000	0	0	0	20	685988643	-
counters2_DFS_lin	32	5	0.228000	0.228000	0.229000	0.243000	0.244000	0	0	0	17	849570598	-
counters2_DFS_lin	64	5	0.271000	0.271000	0.277000	0.280000	0.285000	0	0	0	17	914697984	-
counters2_DFS_lin	128	5	0.306000	0.312000	0.324000	0.325000	0.325000	0	0	0	18	1041754001	-
counters2_DFS_lin	256	5	0.355000	0.355000	0.355000	0.355000	0.370000	0	0	0	20	1179939908	-
counters2_DFS_lin	512	5	0.403000	0.405000	0.406000	0.408000	0.418000	0	0	0	15	1371786741	-
counters2_DFS_lin	1024	5	0.444000	0.448000	0.449000	0.449000	0.449000	0	0	0	18	1426139794	-
counters2_DFS_lin	2048	5	0.492000	0.492000	0.493000	0.494000	0.503000	0	0	0	18	1525200619	-
counters2_DFS_lin	4096	5	0.538000	0.539000	0.539000	0.540000	0.540000	0	0	0	17	1673814474	-
counters2_DFS_lin	8192	5	0.583000	0.584000	0.585000	0.585000	0.587000	0	0	0	16	1898457741	-
counters2_DFS_lin	16384	5	0.642000	0.643000	0.644000	0.644000	0.646000	0	0	0	18	1964295226	-
counters2_DFS_lin	32768	5	0.693000	0.693000	0.699000	0.699000	0.700000	0	0	0	20	2052736163	-
counters2_DFS_lin	65536	5	0.782000	0.782000	0.783000	0.783000	0.784000	0	0	0	20	2204789660	-
counters2_DFS_lin	131072	5	0.888000	0.890000	0.891000	0.891000	0.891000	0	0	0	30	2426792765	-
counters2_DFS_lin	262144	5	1.010000	1.010000	1.010000	1.011000	1.011000	0	0	0	36	2506790931	-
counters2_DFS_lin	524288	5	1.114000	1.114000	1.114000	1.115000	1.144000	0	0	0	41	2583531732	-
counters2_DFS_lin	1048576	5	1.284000	1.284000	1.284000	1.285000	1.286000	0	0	0	32	2725064634	-
counters2_DFS_lin	2097152	5	1.905000	1.955000	2.003000	2.039000	2.041000	0	0	0	120	2961015003	-
counters2_DFS_lin	4194304	5	2.373000	2.379000	2.380000	2.391000	2.434000	0	0	0	794	3053552221	-
counters2_DFS_lin	8388608	5	2.644000	2.645000	2.657000	2.659000	2.670000	0	0	0	51	3122329128	-
counters2_DFS_lin	16777216	5	2.954000	2.955000	3.015000	3.016000	3.029000	0	0	0	77	3252775739	-
