Test	Size	Trials	Min [s]	Lower [s]	Median [s]	Upper [s]	Max [s]	L1 mis	L2 mis	Branch mis	TLB mis	Instructions	Comparisons
counters2_Btree_linrec	1	5	0.099000	0.100000	0.100000	0.108000	0.113000	0	0	0	18	496315996	-
counters2_Btree_linrec	2	5	0.095000	0.095000	0.095000	0.105000	0.112000	0	0	0	18	415397831	-
counters2_Btree_linrec	4	5	0.101000	0.102000	0.102000	0.102000	0.113000	0	0	0	18	423061692	-
counters2_Btree_linrec	8	5	0.153000	0.154000	0.155000	0.165000	0.165000	0	0	0	19	551181821	-
counters2_Btree_linrec	16	5	0.206000	0.207000	0.217000	0.219000	0.220000	0	0	0	22	879012329	-
counters2_Btree_linrec	32	5	0.297000	0.298000	0.299000	0.313000	0.314000	0	0	0	19	1621976799	-
counters2_Btree_linrec	64	5	0.395000	0.396000	0.408000	0.409000	0.409000	0	0	0	21	1963702376	-
counters2_Btree_linrec	128	5	0.422000	0.422000	0.422000	0.435000	0.448000	0	0	0	20	1968358065	-
counters2_Btree_linrec	256	5	0.478000	0.479000	0.479000	0.479000	0.483000	0	0	0	23	2196432647	-
counters2_Btree_linrec	512	5	0.526000	0.526000	0.526000	0.527000	0.539000	0	0	0	13	2458032507	-
counters2_Btree_linrec	1024	5	0.604000	0.604000	0.604000	0.605000	0.615000	0	0	0	35	3112923679	-
counters2_Btree_linrec	2048	5	0.762000	0.763000	0.764000	0.773000	0.775000	0	0	0	17	3578993363	-
counters2_Btree_linrec	4096	5	0.807000	0.807000	0.808000	0.808000	0.808000	0	0	0	20	3657941228	-
counters2_Btree_linrec	8192	5	0.847000	0.850000	0.851000	0.852000	0.852000	0	0	0	20	3845695586	-
counters2_Btree_linrec	16384	5	0.911000	0.914000	0.914000	0.914000	0.915000	0	0	0	20	4201708497	-
counters2_Btree_linrec	32768	5	0.982000	0.982000	0.982000	0.982000	0.983000	0	0	0	20	4810646711	-
counters2_Btree_linrec	65536	5	1.129000	1.130000	1.131000	1.131000	1.132000	0	0	0	19	5253882355	-
counters2_Btree_linrec	131072	5	1.232000	1.235000	1.235000	1.236000	1.238000	0	0	0	21	5349181182	-
counters2_Btree_linrec	262144	5	1.326000	1.327000	1.330000	1.330000	1.348000	0	0	0	22	5556243887	-
counters2_Btree_linrec	524288	5	1.399000	1.401000	1.405000	1.413000	1.425000	0	0	0	30	5867138205	-
counters2_Btree_linrec	1048576	5	1.629000	1.630000	1.630000	1.640000	1.651000	0	0	0	20	6464304300	-
counters2_Btree_linrec	2097152	5	2.251000	2.253000	2.260000	2.261000	2.269000	0	0	0	18	6918910954	-
counters2_Btree_linrec	4194304	5	2.554000	2.563000	2.564000	2.565000	2.567000	0	0	0	19	7039429718	-
counters2_Btree_linrec	8388608	5	2.808000	2.812000	2.813000	2.813000	2.823000	0	0	0	21	7270020011	-
counters2_Btree_linrec	16777216	5	3.202000	3.204000	3.205000	3.205000	3.227000	0	0	0	23	7555475846	-
