Test	Size	Trials	Min [s]	Lower [s]	Median [s]	Upper [s]	Max [s]	L1 mis	L2 mis	Branch mis	TLB mis	Instructions	Comparisons
counters2_Btree_bs	1	5	0.072000	0.073000	0.073000	0.073000	0.091000	0	0	0	19	491321478	-
counters2_Btree_bs	2	5	0.132000	0.133000	0.134000	0.137000	0.145000	0	0	0	15	493245552	-
counters2_Btree_bs	4	5	0.169000	0.170000	0.170000	0.174000	0.181000	0	0	0	19	534958025	-
counters2_Btree_bs	8	5	0.224000	0.225000	0.226000	0.237000	0.249000	0	0	0	16	892098682	-
counters2_Btree_bs	16	5	0.304000	0.305000	0.305000	0.314000	0.315000	0	0	0	25	930845809	-
counters2_Btree_bs	32	5	0.424000	0.425000	0.432000	0.433000	0.434000	0	0	0	22	1315793297	-
counters2_Btree_bs	64	5	0.479000	0.481000	0.484000	0.496000	0.499000	0	0	0	43	1331871378	-
counters2_Btree_bs	128	5	0.615000	0.620000	0.621000	0.621000	0.622000	0	0	0	18	1769930374	-
counters2_Btree_bs	256	5	0.658000	0.658000	0.658000	0.659000	0.659000	0	0	0	17	1762424738	-
counters2_Btree_bs	512	5	0.712000	0.714000	0.715000	0.715000	0.715000	0	0	0	15	1788699351	-
counters2_Btree_bs	1024	5	0.827000	0.827000	0.828000	0.830000	0.830000	0	0	0	19	2180286939	-
counters2_Btree_bs	2048	5	0.868000	0.868000	0.869000	0.869000	0.869000	0	0	0	19	2195351361	-
counters2_Btree_bs	4096	5	0.983000	0.988000	0.989000	0.989000	0.989000	0	0	0	55	2605317906	-
counters2_Btree_bs	8192	5	1.028000	1.031000	1.032000	1.033000	1.040000	0	0	0	22	2603720867	-
counters2_Btree_bs	16384	5	1.174000	1.178000	1.178000	1.179000	1.180000	0	0	0	58	3039709498	-
counters2_Btree_bs	32768	5	1.226000	1.227000	1.227000	1.227000	1.227000	0	0	0	23	3035546323	-
counters2_Btree_bs	65536	5	1.326000	1.326000	1.327000	1.328000	1.329000	0	0	0	31	3065370662	-
counters2_Btree_bs	131072	5	1.498000	1.504000	1.507000	1.510000	1.515000	0	0	0	32	3449948850	-
counters2_Btree_bs	262144	5	1.588000	1.589000	1.590000	1.593000	1.625000	0	0	0	24	3467393394	-
counters2_Btree_bs	524288	5	1.751000	1.752000	1.754000	1.754000	1.765000	0	0	0	35	3876842313	-
counters2_Btree_bs	1048576	5	1.943000	1.944000	1.945000	1.946000	1.948000	0	0	0	26	3877564685	-
counters2_Btree_bs	2097152	5	2.629000	2.639000	2.642000	2.669000	2.683000	0	0	0	24	4309896764	-
counters2_Btree_bs	4194304	5	3.071000	3.073000	3.078000	3.088000	3.091000	0	0	0	37	4306374299	-
counters2_Btree_bs	8388608	5	3.457000	3.458000	3.462000	3.468000	3.477000	0	0	0	496	4337082251	-
counters2_Btree_bs	16777216	5	3.842000	3.845000	3.848000	3.858000	3.872000	0	0	0	70	4722848064	-
