Test	Size	Trials	Min [s]	Lower [s]	Median [s]	Upper [s]	Max [s]	L1 mis	L2 mis	Branch mis	TLB mis	Instructions	Comparisons
counters2_DFS_lin	1	5	0.054000	0.054000	0.054000	0.054000	0.063000	0	0	0	15	284727389	-
counters2_DFS_lin	2	5	0.077000	0.077000	0.077000	0.077000	0.089000	0	0	0	17	379365978	-
counters2_DFS_lin	4	5	0.119000	0.119000	0.120000	0.123000	0.128000	0	0	0	17	542271517	-
counters2_DFS_lin	8	5	0.164000	0.164000	0.164000	0.165000	0.175000	0	0	0	16	707999298	-
counters2_DFS_lin	16	5	0.207000	0.208000	0.208000	0.219000	0.219000	0	0	0	16	822330660	-
counters2_DFS_lin	32	5	0.267000	0.267000	0.271000	0.273000	0.277000	0	0	0	15	971616507	-
counters2_DFS_lin	64	5	0.319000	0.321000	0.327000	0.329000	0.329000	0	0	0	18	1128149706	-
counters2_DFS_lin	128	5	0.392000	0.402000	0.402000	0.403000	0.403000	0	0	0	19	1281639857	-
counters2_DFS_lin	256	5	0.483000	0.485000	0.485000	0.485000	0.485000	0	0	0	17	1434081724	-
counters2_DFS_lin	512	5	0.559000	0.559000	0.559000	0.560000	0.566000	0	0	0	15	1585914249	-
counters2_DFS_lin	1024	5	0.622000	0.622000	0.622000	0.622000	0.622000	0	0	0	19	1738508105	-
counters2_DFS_lin	2048	5	0.680000	0.680000	0.680000	0.680000	0.680000	0	0	0	16	1891791228	-
counters2_DFS_lin	4096	5	0.735000	0.735000	0.736000	0.736000	0.753000	0	0	0	16	2041527346	-
counters2_DFS_lin	8192	5	0.786000	0.789000	0.790000	0.790000	0.791000	0	0	0	15	2190905540	-
counters2_DFS_lin	16384	5	0.855000	0.859000	0.861000	0.861000	0.862000	0	0	0	18	2339340218	-
counters2_DFS_lin	32768	5	0.923000	0.924000	0.927000	0.927000	0.937000	0	0	0	15	2489989238	-
counters2_DFS_lin	65536	5	0.992000	1.000000	1.000000	1.000000	1.001000	0	0	0	16	2640182436	-
counters2_DFS_lin	131072	5	1.292000	1.293000	1.294000	1.295000	1.295000	0	0	0	16	2788779756	-
counters2_DFS_lin	262144	5	1.499000	1.507000	1.508000	1.508000	1.509000	0	0	0	17	2940361558	-
counters2_DFS_lin	524288	5	1.667000	1.668000	1.668000	1.668000	1.669000	0	0	0	22	3090121584	-
counters2_DFS_lin	1048576	5	2.069000	2.069000	2.070000	2.070000	2.103000	0	0	0	26	3239974396	-
counters2_DFS_lin	2097152	5	4.361000	4.362000	4.366000	4.375000	4.375000	0	0	0	21	3390041741	-
counters2_DFS_lin	4194304	5	5.854000	5.859000	5.865000	5.871000	5.873000	0	0	0	22	3539896992	-
counters2_DFS_lin	8388608	5	6.547000	6.555000	6.563000	6.565000	6.574000	0	0	0	25	3689662315	-
counters2_DFS_lin	16777216	5	7.357000	7.367000	7.372000	7.372000	7.395000	0	0	0	24	3839415575	-
