Test	Size	Trials	Min [s]	Lower [s]	Median [s]	Upper [s]	Max [s]	L1 mis	L2 mis	Branch mis	TLB mis	Instructions	Comparisons
counters2_DFS_lin	1	5	0.074000	0.074000	0.075000	0.075000	0.086000	0	0	0	17	331060758	-
counters2_DFS_lin	2	5	0.087000	0.088000	0.088000	0.096000	0.100000	0	0	0	17	411983571	-
counters2_DFS_lin	4	5	0.107000	0.107000	0.108000	0.108000	0.111000	0	0	0	18	479479020	-
counters2_DFS_lin	8	5	0.151000	0.152000	0.152000	0.152000	0.164000	0	0	0	18	668425540	-
counters2_DFS_lin	16	5	0.226000	0.226000	0.226000	0.238000	0.239000	0	0	0	14	1080851646	-
counters2_DFS_lin	32	5	0.267000	0.267000	0.282000	0.283000	0.283000	0	0	0	25	1508972012	-
counters2_DFS_lin	64	5	0.419000	0.434000	0.435000	0.436000	0.436000	0	0	0	21	2955329186	-
counters2_DFS_lin	128	5	0.516000	0.516000	0.534000	0.535000	0.537000	0	0	0	19	3521139575	-
counters2_DFS_lin	256	5	0.549000	0.549000	0.549000	0.549000	0.549000	0	0	0	17	3528844537	-
counters2_DFS_lin	512	5	0.610000	0.611000	0.611000	0.611000	0.611000	0	0	0	17	3590011709	-
counters2_DFS_lin	1024	5	0.701000	0.701000	0.701000	0.701000	0.702000	0	0	0	16	4085463442	-
counters2_DFS_lin	2048	5	0.760000	0.761000	0.761000	0.761000	0.761000	0	0	0	18	4766161373	-
counters2_DFS_lin	4096	5	0.894000	0.894000	0.895000	0.895000	0.895000	0	0	0	19	6175791892	-
counters2_DFS_lin	8192	5	0.963000	0.963000	0.963000	0.963000	0.963000	0	0	0	18	6321071528	-
counters2_DFS_lin	16384	5	0.984000	0.984000	0.985000	0.986000	0.986000	0	0	0	16	6475910038	-
counters2_DFS_lin	32768	5	1.020000	1.020000	1.020000	1.020000	1.020000	0	0	0	18	6644562948	-
counters2_DFS_lin	65536	5	1.114000	1.114000	1.114000	1.114000	1.130000	0	0	0	18	7036387970	-
counters2_DFS_lin	131072	5	1.255000	1.255000	1.255000	1.255000	1.255000	0	0	0	23	7788699479	-
counters2_DFS_lin	262144	5	1.455000	1.455000	1.455000	1.455000	1.456000	0	0	0	36	9183568193	-
counters2_DFS_lin	524288	5	1.555000	1.555000	1.558000	1.568000	1.573000	0	0	0	41	9414380306	-
counters2_DFS_lin	1048576	5	1.732000	1.736000	1.740000	1.748000	1.750000	0	0	0	47	9520567285	-
counters2_DFS_lin	2097152	5	2.540000	2.543000	2.544000	2.546000	2.547000	0	0	0	47	9718994403	-
counters2_DFS_lin	4194304	5	2.951000	2.957000	2.958000	2.958000	2.978000	0	0	0	80	10111480824	-
counters2_DFS_lin	8388608	5	3.205000	3.216000	3.218000	3.225000	3.237000	0	0	0	57	10813471618	-
counters2_DFS_lin	16777216	5	3.538000	3.542000	3.545000	3.549000	3.554000	0	0	0	93	12208117760	-
