Test	Size	Trials	Min [s]	Lower [s]	Median [s]	Upper [s]	Max [s]	L1 mis	L2 mis	Branch mis	TLB mis	Instructions	Comparisons
comps_DFS_lin	1	5	0.115000	0.115000	0.115000	0.115000	0.134000	625376	19546	4682641	0	0	1.821208
comps_DFS_lin	2	5	0.149000	0.150000	0.150000	0.159000	0.181000	625411	21986	4982150	0	0	3.558538
comps_DFS_lin	4	5	0.191000	0.192000	0.198000	0.201000	0.204000	625712	25145	7021329	0	0	4.994244
comps_DFS_lin	8	5	0.286000	0.287000	0.288000	0.307000	0.315000	625535	33839	10121852	0	0	9.194808
comps_DFS_lin	16	5	0.451000	0.472000	0.472000	0.472000	0.475000	626244	45325	11226829	0	0	18.265461
comps_DFS_lin	32	5	0.531000	0.549000	0.551000	0.552000	0.555000	627325	49860	19929953	0	0	18.286576
comps_DFS_lin	64	5	0.595000	0.595000	0.595000	0.595000	0.596000	625938	54711	21746445	0	0	20.693677
comps_DFS_lin	128	5	0.730000	0.730000	0.730000	0.730000	0.730000	626387	62393	27713865	0	0	26.233918
comps_DFS_lin	256	5	0.859000	0.860000	0.860000	0.860000	0.891000	628093	66219	31049842	0	0	32.758684
comps_DFS_lin	512	5	0.966000	0.966000	0.966000	0.966000	0.978000	637473	77791	38946376	0	0	34.080025
comps_DFS_lin	1024	5	1.027000	1.030000	1.030000	1.031000	1.031000	650117	81414	42758176	0	0	36.236654
comps_DFS_lin	2048	5	1.116000	1.116000	1.117000	1.117000	1.124000	673165	89086	43693987	0	0	40.668165
comps_DFS_lin	4096	5	1.229000	1.236000	1.236000	1.236000	1.237000	839923	93187	43643029	0	0	47.496220
comps_DFS_lin	8192	5	1.356000	1.364000	1.364000	1.364000	1.364000	2697470	85887	51095041	0	0	50.365472
comps_DFS_lin	16384	5	1.443000	1.443000	1.443000	1.443000	1.455000	7211680	86564	55374970	0	0	53.068647
comps_DFS_lin	32768	5	1.519000	1.519000	1.519000	1.519000	1.520000	10498455	187298	56076658	0	0	56.993345
comps_DFS_lin	65536	5	1.653000	1.653000	1.654000	1.654000	1.657000	16141185	2961258	56657513	0	0	63.998407
comps_DFS_lin	131072	5	1.807000	1.807000	1.808000	1.808000	1.836000	26611667	10695998	66363130	0	0	66.757023
comps_DFS_lin	262144	5	1.925000	1.925000	1.926000	1.927000	1.929000	34974624	19899513	72167146	0	0	70.175868
comps_DFS_lin	524288	5	1.998000	2.006000	2.006000	2.006000	2.006000	39715156	27983098	73527662	0	0	73.506136
comps_DFS_lin	1048576	5	2.272000	2.273000	2.275000	2.276000	2.276000	44983283	34700561	73463651	0	0	79.976288
comps_DFS_lin	2097152	5	2.874000	2.875000	2.876000	2.877000	2.885000	50745696	41151154	81282266	0	0	83.443110
comps_DFS_lin	4194304	5	3.364000	3.365000	3.366000	3.367000	3.383000	56310120	47302503	86190168	0	0	87.398136
comps_DFS_lin	8388608	5	3.761000	3.773000	3.955000	4.031000	4.138000	62646136	53808142	87667857	0	0	90.356120
comps_DFS_lin	16777216	5	4.040000	4.042000	4.188000	4.205000	4.314000	67648638	58585173	87490970	0	0	96.321041
