Test	Size	Trials	Min [s]	Lower [s]	Median [s]	Upper [s]	Max [s]	L1 mis	L2 mis	Branch mis	TLB mis	Instructions	Comparisons
comps_DFS_lin	1	5	0.123000	0.123000	0.123000	0.123000	0.139000	625337	19550	4934778	0	0	1.918538
comps_DFS_lin	2	5	0.147000	0.147000	0.147000	0.147000	0.171000	625364	22136	4626927	0	0	3.487925
comps_DFS_lin	4	5	0.213000	0.213000	0.213000	0.214000	0.233000	625434	26234	7728658	0	0	6.082839
comps_DFS_lin	8	5	0.296000	0.296000	0.296000	0.311000	0.312000	625648	34484	12831605	0	0	7.145784
comps_DFS_lin	16	5	0.335000	0.336000	0.351000	0.351000	0.352000	626944	35578	17799461	0	0	7.538553
comps_DFS_lin	32	5	0.490000	0.494000	0.494000	0.494000	0.495000	628044	47314	24723687	0	0	11.795888
comps_DFS_lin	64	5	0.549000	0.549000	0.550000	0.554000	0.561000	626206	52162	35289558	0	0	11.559857
comps_DFS_lin	128	5	0.634000	0.634000	0.634000	0.634000	0.638000	627360	56277	34612203	0	0	15.224666
comps_DFS_lin	256	5	0.735000	0.736000	0.736000	0.736000	0.738000	631943	62451	46094717	0	0	16.445236
comps_DFS_lin	512	5	0.779000	0.780000	0.781000	0.782000	0.785000	633447	66147	47557887	0	0	18.312354
comps_DFS_lin	1024	5	0.895000	0.896000	0.896000	0.897000	0.898000	637844	73634	56242981	0	0	19.945367
comps_DFS_lin	2048	5	0.957000	0.958000	0.958000	0.958000	0.962000	645887	86343	59160059	0	0	22.210540
comps_DFS_lin	4096	5	1.056000	1.056000	1.057000	1.057000	1.057000	879797	81837	63410384	0	0	24.658606
comps_DFS_lin	8192	5	1.130000	1.130000	1.131000	1.132000	1.133000	3146918	71593	69201131	0	0	26.388170
comps_DFS_lin	16384	5	1.210000	1.210000	1.211000	1.215000	1.226000	11891507	81586	68914179	0	0	29.521004
comps_DFS_lin	32768	5	1.308000	1.309000	1.309000	1.309000	1.309000	19088287	206737	79801594	0	0	30.618213
comps_DFS_lin	65536	5	1.411000	1.412000	1.412000	1.413000	1.413000	29227027	10283198	84411063	0	0	32.793347
comps_DFS_lin	131072	5	1.551000	1.557000	1.558000	1.559000	1.575000	36141011	14729385	94768989	0	0	34.745005
comps_DFS_lin	262144	5	1.675000	1.676000	1.676000	1.677000	1.677000	49507587	30404692	97861808	0	0	36.680882
comps_DFS_lin	524288	5	1.818000	1.819000	1.821000	1.826000	1.836000	60755356	42885455	103845030	0	0	38.977762
comps_DFS_lin	1048576	5	2.096000	2.096000	2.097000	2.102000	2.105000	70622027	54597719	109156725	0	0	40.729106
comps_DFS_lin	2097152	5	2.733000	2.738000	2.741000	2.744000	2.763000	81898867	66565635	110814978	0	0	43.845491
comps_DFS_lin	4194304	5	3.268000	3.269000	3.271000	3.272000	3.278000	93937185	78636179	120142247	0	0	45.058610
comps_DFS_lin	8388608	5	3.691000	3.808000	3.831000	3.838000	3.954000	104283183	89589397	119909950	0	0	47.191040
comps_DFS_lin	16777216	5	4.134000	4.141000	4.143000	4.146000	4.163000	117251784	102328580	130736089	0	0	49.222506
comps_DFS_lin	33554432	5	4.521000	4.526000	4.536000	4.540000	4.542000	130631922	114100336	133217491	0	0	51.128622
