Test	Size	Trials	Min [s]	Lower [s]	Median [s]	Upper [s]	Max [s]	L1 mis	L2 mis	Branch mis	TLB mis	Instructions	Comparisons
comps_Btree_bs	1	5	0.212000	0.212000	0.219000	0.224000	0.231000	625843	26812	3228274	0	0	5.745868
comps_Btree_bs	2	5	0.249000	0.250000	0.266000	0.266000	0.267000	626436	28611	8766553	0	0	5.373040
comps_Btree_bs	4	5	0.256000	0.257000	0.257000	0.273000	0.273000	625482	30200	9809130	0	0	5.205838
comps_Btree_bs	8	5	0.274000	0.275000	0.275000	0.290000	0.290000	625447	32254	11756514	0	0	4.862167
comps_Btree_bs	16	5	0.513000	0.527000	0.527000	0.528000	0.541000	626987	47130	20374845	0	0	10.227121
comps_Btree_bs	32	5	0.568000	0.568000	0.569000	0.582000	0.582000	626244	54254	28709478	0	0	9.527401
comps_Btree_bs	64	5	0.676000	0.676000	0.676000	0.676000	0.676000	626432	62801	45516839	0	0	9.602452
comps_Btree_bs	128	5	0.908000	0.908000	0.908000	0.908000	0.912000	627673	77473	50060434	0	0	15.011082
comps_Btree_bs	256	5	0.929000	0.931000	0.935000	0.935000	0.935000	627932	80046	53491332	0	0	14.565442
comps_Btree_bs	512	5	1.017000	1.017000	1.017000	1.018000	1.018000	629857	86851	68056120	0	0	14.164312
comps_Btree_bs	1024	5	1.264000	1.268000	1.270000	1.270000	1.271000	639475	103950	74589773	0	0	19.856264
comps_Btree_bs	2048	5	1.281000	1.282000	1.282000	1.282000	1.295000	656404	105161	76087188	0	0	19.405123
comps_Btree_bs	4096	5	1.360000	1.361000	1.361000	1.361000	1.363000	821176	95439	90620610	0	0	18.946131
comps_Btree_bs	8192	5	1.619000	1.619000	1.620000	1.622000	1.622000	3355901	99544	96842665	0	0	24.635264
comps_Btree_bs	16384	5	1.636000	1.638000	1.638000	1.639000	1.639000	11740084	91880	99818189	0	0	24.127470
comps_Btree_bs	32768	5	1.703000	1.705000	1.706000	1.715000	1.717000	19902753	243091	110655964	0	0	23.667603
comps_Btree_bs	65536	5	2.030000	2.032000	2.041000	2.054000	2.056000	28491056	3505730	123699730	0	0	29.363462
comps_Btree_bs	131072	5	2.166000	2.172000	2.172000	2.173000	2.173000	37119815	13199048	136545067	0	0	28.869506
comps_Btree_bs	262144	5	2.255000	2.256000	2.257000	2.267000	2.277000	45826070	22814774	144015292	0	0	28.371336
comps_Btree_bs	524288	5	2.348000	2.349000	2.360000	2.365000	2.448000	53957675	32310083	151631593	0	0	28.014426
comps_Btree_bs	1048576	5	2.802000	2.812000	2.814000	2.815000	2.815000	62941011	41160788	168154989	0	0	33.519033
comps_Btree_bs	2097152	5	3.351000	3.351000	3.351000	3.356000	3.369000	73181308	52098434	164002793	0	0	33.025719
comps_Btree_bs	4194304	5	3.826000	3.828000	3.834000	3.835000	3.844000	81281384	60582328	179161416	0	0	32.756883
comps_Btree_bs	8388608	5	4.468000	4.479000	4.481000	4.483000	4.490000	91971597	71165820	194745968	0	0	38.268873
comps_Btree_bs	16777216	5	4.837000	4.851000	4.855000	4.861000	4.873000	101707716	81001203	187073721	0	0	37.860293
comps_Btree_bs	33554432	5	5.248000	5.250000	5.256000	5.268000	5.293000	110820497	89773664	201209651	0	0	37.385060
