Test	Size	Trials	Min [s]	Lower [s]	Median [s]	Upper [s]	Max [s]	L1 mis	L2 mis	Branch mis	TLB mis	Instructions	Comparisons
comps_Btree_lin	1	5	0.091000	0.091000	0.091000	0.111000	0.115000	625325	17416	2260943	0	0	1.370663
comps_Btree_lin	2	5	0.152000	0.152000	0.153000	0.168000	0.169000	625526	22714	7264851	0	0	2.485353
comps_Btree_lin	4	5	0.197000	0.198000	0.222000	0.226000	0.229000	626155	25013	8406491	0	0	4.529856
comps_Btree_lin	8	5	0.270000	0.293000	0.299000	0.307000	0.338000	626386	32707	7598605	0	0	8.916233
comps_Btree_lin	16	5	0.542000	0.542000	0.567000	0.585000	0.600000	627859	50810	8382467	0	0	20.735941
comps_Btree_lin	32	5	0.549000	0.550000	0.551000	0.557000	0.604000	628022	49873	19067919	0	0	17.090476
comps_Btree_lin	64	5	0.618000	0.626000	0.628000	0.641000	0.644000	627284	55976	22402861	0	0	19.599758
comps_Btree_lin	128	5	0.728000	0.730000	0.736000	0.739000	0.741000	633434	68277	26808312	0	0	23.817111
comps_Btree_lin	256	5	0.869000	0.870000	0.871000	0.891000	0.892000	640020	73912	27493414	0	0	31.413328
comps_Btree_lin	512	5	1.011000	1.034000	1.034000	1.035000	1.043000	651252	96491	36278272	0	0	34.628087
comps_Btree_lin	1024	5	1.073000	1.076000	1.096000	1.099000	1.108000	685008	87671	39441648	0	0	36.767415
comps_Btree_lin	2048	5	1.175000	1.175000	1.176000	1.178000	1.179000	792134	101703	40311286	0	0	40.699081
comps_Btree_lin	4096	5	1.269000	1.289000	1.311000	1.311000	1.335000	1064700	115105	40633052	0	0	47.956245
comps_Btree_lin	8192	5	1.437000	1.439000	1.474000	1.490000	1.515000	4038374	173727	49164818	0	0	50.439176
comps_Btree_lin	16384	5	1.507000	1.508000	1.529000	1.532000	1.566000	12295387	264521	51730381	0	0	52.974823
comps_Btree_lin	32768	5	1.548000	1.548000	1.572000	1.614000	1.614000	17993398	400806	53052159	0	0	56.996717
comps_Btree_lin	65536	5	1.687000	1.687000	1.688000	1.688000	1.695000	24231024	4464760	54217454	0	0	63.782895
comps_Btree_lin	131072	5	1.850000	1.850000	1.851000	1.852000	1.859000	31805760	12840270	64107693	0	0	66.714963
comps_Btree_lin	262144	5	1.963000	1.964000	1.964000	1.966000	1.970000	36731719	18346680	68578982	0	0	70.235898
comps_Btree_lin	524288	5	2.033000	2.042000	2.043000	2.043000	2.044000	42458931	24832480	70476087	0	0	73.481289
comps_Btree_lin	1048576	5	2.333000	2.336000	2.337000	2.349000	2.377000	50137877	32955786	71233960	0	0	80.014269
comps_Btree_lin	2097152	5	2.949000	2.952000	2.952000	2.953000	2.958000	57114608	39787130	79928263	0	0	83.412197
comps_Btree_lin	4194304	5	3.378000	3.382000	3.390000	3.393000	3.397000	62523624	46452093	84263875	0	0	87.398639
comps_Btree_lin	8388608	5	3.770000	3.944000	3.975000	4.008000	4.180000	68504672	52812849	86124337	0	0	90.349999
comps_Btree_lin	16777216	5	4.166000	4.168000	4.182000	4.341000	4.349000	75175273	58598876	86169651	0	0	96.318850
