Test	Size	Trials	Min [s]	Lower [s]	Median [s]	Upper [s]	Max [s]	L1 mis	L2 mis	Branch mis	TLB mis	Instructions	Comparisons
comps_Btree_lin	1	5	0.083000	0.084000	0.095000	0.098000	0.100000	625455	16732	2263911	0	0	1.370663
comps_Btree_lin	2	5	0.150000	0.152000	0.152000	0.159000	0.169000	625703	21079	7249315	0	0	2.485353
comps_Btree_lin	4	5	0.187000	0.193000	0.195000	0.208000	0.210000	625819	23665	8356909	0	0	4.349090
comps_Btree_lin	8	5	0.239000	0.248000	0.253000	0.254000	0.272000	627364	28481	11334734	0	0	5.210045
comps_Btree_lin	16	5	0.315000	0.315000	0.329000	0.329000	0.346000	628020	33451	14990356	0	0	7.952701
comps_Btree_lin	32	5	0.423000	0.440000	0.440000	0.441000	0.454000	631593	41595	23868967	0	0	10.232299
comps_Btree_lin	64	5	0.533000	0.534000	0.540000	0.544000	0.551000	632511	49977	31216273	0	0	12.238816
comps_Btree_lin	128	5	0.605000	0.606000	0.611000	0.613000	0.624000	635853	58529	32758502	0	0	15.249700
comps_Btree_lin	256	5	0.697000	0.704000	0.705000	0.705000	0.718000	646268	70078	41747484	0	0	16.253408
comps_Btree_lin	512	5	0.757000	0.768000	0.769000	0.769000	0.783000	682892	91151	42597723	0	0	18.418052
comps_Btree_lin	1024	5	0.865000	0.898000	0.907000	0.923000	0.942000	733194	108713	51979573	0	0	20.241857
comps_Btree_lin	2048	5	0.912000	0.928000	0.933000	0.949000	0.967000	785328	92450	54178626	0	0	22.231292
comps_Btree_lin	4096	5	0.999000	1.011000	1.020000	1.028000	1.029000	1186947	92063	59095764	0	0	24.637460
comps_Btree_lin	8192	5	1.077000	1.080000	1.090000	1.104000	1.106000	4220848	91840	65446226	0	0	26.228432
comps_Btree_lin	16384	5	1.179000	1.182000	1.183000	1.187000	1.190000	16244870	213271	67499631	0	0	29.472843
comps_Btree_lin	32768	5	1.272000	1.284000	1.296000	1.306000	1.326000	27638936	830382	78859514	0	0	30.636183
comps_Btree_lin	65536	5	1.416000	1.419000	1.433000	1.441000	1.446000	39121555	15613399	86433911	0	0	32.723935
comps_Btree_lin	131072	5	1.536000	1.536000	1.539000	1.566000	1.573000	49754159	17754710	98046887	0	0	34.741379
comps_Btree_lin	262144	5	1.670000	1.681000	1.682000	1.685000	1.701000	62109064	30272945	101196219	0	0	36.668168
comps_Btree_lin	524288	5	1.742000	1.742000	1.743000	1.747000	1.827000	72414526	40931098	107213089	0	0	38.978532
comps_Btree_lin	1048576	5	2.247000	2.257000	2.280000	2.283000	2.288000	87569638	57791745	115991355	0	0	40.732222
comps_Btree_lin	2097152	5	2.677000	2.759000	2.767000	2.777000	2.787000	96817896	67066819	119582355	0	0	43.843879
comps_Btree_lin	4194304	5	3.100000	3.140000	3.209000	3.238000	3.251000	108397989	79554873	131214824	0	0	45.052421
comps_Btree_lin	8388608	5	3.484000	3.490000	3.596000	3.602000	3.629000	119288460	91440115	130244938	0	0	47.191241
comps_Btree_lin	16777216	5	3.944000	3.946000	3.950000	4.072000	4.094000	132450076	104919025	143167210	0	0	49.220570
comps_Btree_lin	33554432	5	4.330000	4.330000	4.346000	4.372000	4.506000	143998078	114736400	144434875	0	0	51.130013
