Test	Size	Trials	Min [s]	Lower [s]	Median [s]	Upper [s]	Max [s]	L1 mis	L2 mis	Branch mis	TLB mis	Instructions	Comparisons
comps_Btree_bs	1	5	0.172000	0.172000	0.172000	0.172000	0.172000	625386	23821	3351195	0	0	3.745868
comps_Btree_bs	2	5	0.209000	0.209000	0.209000	0.209000	0.215000	625442	26588	7979435	0	0	3.373040
comps_Btree_bs	4	5	0.224000	0.224000	0.224000	0.224000	0.224000	625462	26958	8863557	0	0	3.662825
comps_Btree_bs	8	5	0.376000	0.376000	0.376000	0.376000	0.402000	625651	39213	11578346	0	0	6.925212
comps_Btree_bs	16	5	0.444000	0.444000	0.444000	0.454000	0.456000	625673	44274	18145857	0	0	6.876373
comps_Btree_bs	32	5	0.619000	0.623000	0.625000	0.625000	0.625000	626466	57561	22511606	0	0	10.398695
comps_Btree_bs	64	5	0.694000	0.694000	0.695000	0.696000	0.707000	627208	61382	29070408	0	0	10.160745
comps_Btree_bs	128	5	0.882000	0.895000	0.907000	0.921000	0.944000	631127	82820	34370645	0	0	14.103326
comps_Btree_bs	256	5	0.945000	0.956000	0.957000	0.971000	0.995000	637427	81636	40636778	0	0	13.668361
comps_Btree_bs	512	5	1.004000	1.006000	1.011000	1.011000	1.028000	646535	93963	45703248	0	0	13.691201
comps_Btree_bs	1024	5	1.202000	1.203000	1.206000	1.234000	1.241000	698429	94163	51667225	0	0	17.235320
comps_Btree_bs	2048	5	1.245000	1.246000	1.250000	1.252000	1.260000	793995	112602	56146346	0	0	17.003812
comps_Btree_bs	4096	5	1.413000	1.413000	1.413000	1.422000	1.424000	828203	100013	61346594	0	0	20.801068
comps_Btree_bs	8192	5	1.455000	1.455000	1.456000	1.458000	1.458000	3670635	91165	66336378	0	0	20.365066
comps_Btree_bs	16384	5	1.665000	1.665000	1.665000	1.666000	1.677000	15394451	124953	71478019	0	0	24.407623
comps_Btree_bs	32768	5	1.713000	1.716000	1.716000	1.716000	1.717000	26823993	339270	77194293	0	0	23.903835
comps_Btree_bs	65536	5	1.922000	1.931000	1.932000	1.932000	1.932000	38655309	11918148	95454854	0	0	23.902402
comps_Btree_bs	131072	5	2.181000	2.181000	2.181000	2.181000	2.182000	50117271	17494603	103365967	0	0	27.407211
comps_Btree_bs	262144	5	2.282000	2.282000	2.283000	2.283000	2.285000	61181440	29049910	110796463	0	0	27.225215
comps_Btree_bs	524288	5	2.510000	2.511000	2.511000	2.513000	2.513000	72285644	43623496	114572534	0	0	30.993698
comps_Btree_bs	1048576	5	2.735000	2.737000	2.737000	2.745000	2.770000	82391791	51957768	120796198	0	0	30.581361
comps_Btree_bs	2097152	5	3.484000	3.550000	3.620000	3.648000	3.649000	94057261	64281831	127743948	0	0	34.585153
comps_Btree_bs	4194304	5	3.896000	3.899000	3.900000	3.905000	3.910000	105314866	76610212	132989860	0	0	34.111435
comps_Btree_bs	8388608	5	4.284000	4.285000	4.293000	4.303000	4.311000	116387140	87889904	140391988	0	0	34.085292
comps_Btree_bs	16777216	5	4.858000	4.858000	4.859000	4.859000	4.873000	128379031	99820144	144334576	0	0	37.596521
comps_Btree_bs	33554432	5	5.252000	5.264000	5.279000	5.287000	5.306000	139638423	111185889	152681132	0	0	37.431025
