Test	Size	Trials	Min [s]	Lower [s]	Median [s]	Upper [s]	Max [s]	L1 mis	L2 mis	Branch mis	TLB mis	Instructions	Comparisons
comps_Btree_lin	1	5	0.072000	0.072000	0.072000	0.072000	0.099000	625340	15264	2464297	0	0	1.185331
comps_Btree_lin	2	5	0.102000	0.102000	0.103000	0.103000	0.127000	625379	17551	4985466	0	0	1.472894
comps_Btree_lin	4	5	0.172000	0.172000	0.173000	0.175000	0.188000	626776	21863	8600338	0	0	2.956808
comps_Btree_lin	8	5	0.220000	0.220000	0.223000	0.234000	0.251000	626050	27363	12199845	0	0	4.725217
comps_Btree_lin	16	5	0.323000	0.337000	0.361000	0.361000	0.366000	629312	35871	21966267	0	0	6.629074
comps_Btree_lin	32	5	0.410000	0.423000	0.423000	0.424000	0.424000	627588	41444	31802668	0	0	7.736379
comps_Btree_lin	64	5	0.493000	0.507000	0.508000	0.510000	0.514000	628841	47388	40078481	0	0	9.254406
comps_Btree_lin	128	5	0.589000	0.589000	0.589000	0.589000	0.591000	631109	54636	49920191	0	0	10.367156
comps_Btree_lin	256	5	0.654000	0.665000	0.666000	0.666000	0.678000	635529	60305	55912815	0	0	12.050493
comps_Btree_lin	512	5	0.743000	0.743000	0.743000	0.756000	0.774000	652077	76711	62554868	0	0	13.503550
comps_Btree_lin	1024	5	0.805000	0.807000	0.807000	0.820000	0.820000	670291	79624	67078270	0	0	15.046677
comps_Btree_lin	2048	5	0.862000	0.863000	0.872000	0.873000	0.889000	745189	83188	72799926	0	0	16.413888
comps_Btree_lin	4096	5	0.944000	0.945000	0.958000	0.959000	0.959000	1115816	89024	77602988	0	0	18.016682
comps_Btree_lin	8192	5	1.017000	1.021000	1.031000	1.033000	1.042000	4345957	108804	83196256	0	0	19.535643
comps_Btree_lin	16384	5	1.084000	1.084000	1.085000	1.085000	1.085000	17356965	70454	88967706	0	0	21.016116
comps_Btree_lin	32768	5	1.190000	1.193000	1.193000	1.193000	1.199000	32146274	438088	94447067	0	0	22.500898
comps_Btree_lin	65536	5	1.279000	1.286000	1.298000	1.302000	1.311000	46096710	5851218	102577237	0	0	23.992794
comps_Btree_lin	131072	5	1.450000	1.453000	1.474000	1.482000	1.500000	60785316	22161482	114510643	0	0	25.505726
comps_Btree_lin	262144	5	1.545000	1.545000	1.547000	1.584000	1.615000	74751405	36969106	122432754	0	0	26.996899
comps_Btree_lin	524288	5	1.728000	1.736000	1.751000	1.753000	1.761000	90560876	51430374	126922862	0	0	28.495338
comps_Btree_lin	1048576	5	1.955000	1.958000	1.958000	1.959000	2.047000	105445414	68922843	135032002	0	0	29.999067
comps_Btree_lin	2097152	5	2.662000	2.746000	2.759000	2.768000	2.779000	126467777	89167834	150766942	0	0	31.502236
comps_Btree_lin	4194304	5	3.088000	3.101000	3.169000	3.180000	3.206000	147449245	111852751	161178415	0	0	32.997611
comps_Btree_lin	8388608	5	3.516000	3.532000	3.621000	3.624000	3.632000	168767338	133381455	169368226	0	0	34.498106
comps_Btree_lin	16777216	5	3.942000	3.951000	3.956000	4.069000	4.075000	189930455	155914533	177650622	0	0	35.996739
comps_Btree_lin	33554432	5	4.340000	4.340000	4.342000	4.373000	4.507000	209947316	174198776	185542932	0	0	37.491743
