Test	Size	Trials	Min [s]	Lower [s]	Median [s]	Upper [s]	Max [s]	L1 mis	L2 mis	Branch mis	TLB mis	Instructions	Comparisons
comps_Btree_linrec	1	5	0.232000	0.232000	0.241000	0.257000	0.257000	625670	29433	9547359	0	0	4.911696
comps_Btree_linrec	2	5	0.153000	0.153000	0.153000	0.153000	0.172000	625507	22148	4748190	0	0	3.335839
comps_Btree_linrec	4	5	0.213000	0.214000	0.214000	0.224000	0.232000	625900	26102	8927006	0	0	4.827394
comps_Btree_linrec	8	5	0.263000	0.264000	0.267000	0.280000	0.292000	625610	31514	10398101	0	0	6.999523
comps_Btree_linrec	16	5	0.417000	0.421000	0.431000	0.435000	0.435000	627848	40688	13642449	0	0	11.736154
comps_Btree_linrec	32	5	0.483000	0.499000	0.500000	0.500000	0.501000	627585	46211	21796465	0	0	11.897393
comps_Btree_linrec	64	5	0.609000	0.609000	0.610000	0.610000	0.610000	626000	55701	30641530	0	0	15.805593
comps_Btree_linrec	128	5	0.730000	0.730000	0.730000	0.731000	0.731000	626668	62853	34522343	0	0	18.143591
comps_Btree_linrec	256	5	0.831000	0.837000	0.840000	0.841000	0.841000	628889	63641	42149599	0	0	21.110938
comps_Btree_linrec	512	5	0.923000	0.925000	0.926000	0.931000	0.932000	627718	64453	47928685	0	0	23.821424
comps_Btree_linrec	1024	5	1.064000	1.067000	1.067000	1.067000	1.079000	630686	75090	50561809	0	0	27.290353
comps_Btree_linrec	2048	5	1.160000	1.161000	1.162000	1.162000	1.179000	653410	78261	58393853	0	0	29.285551
comps_Btree_linrec	4096	5	1.236000	1.236000	1.236000	1.236000	1.236000	909084	72580	61417760	0	0	31.973159
comps_Btree_linrec	8192	5	1.352000	1.363000	1.363000	1.364000	1.364000	4318955	80342	63037213	0	0	35.487306
comps_Btree_linrec	16384	5	1.448000	1.449000	1.449000	1.449000	1.450000	13627754	83355	70576229	0	0	37.096866
comps_Btree_linrec	32768	5	1.539000	1.539000	1.540000	1.540000	1.540000	22107741	111743	73737234	0	0	40.580554
comps_Btree_linrec	65536	5	1.674000	1.677000	1.684000	1.684000	1.684000	30787577	3239420	74369316	0	0	44.851297
comps_Btree_linrec	131072	5	1.789000	1.791000	1.791000	1.792000	1.792000	38338876	12814963	82435438	0	0	46.004230
comps_Btree_linrec	262144	5	1.903000	1.904000	1.904000	1.904000	1.924000	47085326	21929737	87673391	0	0	48.474941
comps_Btree_linrec	524288	5	2.016000	2.017000	2.018000	2.019000	2.029000	55050767	31485096	87755370	0	0	53.116417
comps_Btree_linrec	1048576	5	2.300000	2.302000	2.302000	2.303000	2.313000	63445112	40232547	93841600	0	0	55.145344
comps_Btree_linrec	2097152	5	2.924000	2.930000	2.930000	2.934000	2.935000	72767785	49837262	101854372	0	0	57.135501
comps_Btree_linrec	4194304	5	3.438000	3.439000	3.440000	3.450000	3.473000	80503733	58282356	102603916	0	0	61.129645
comps_Btree_linrec	8388608	5	3.911000	3.913000	3.915000	3.916000	3.916000	89146129	67203218	108054897	0	0	63.098241
comps_Btree_linrec	16777216	5	4.346000	4.351000	4.355000	4.357000	4.366000	98258331	76138972	114487340	0	0	65.116289
comps_Btree_linrec	33554432	5	4.843000	4.844000	4.844000	4.847000	4.866000	105478579	83470631	115964021	0	0	69.192088
