Test	Size	Trials	Min [s]	Lower [s]	Median [s]	Upper [s]	Max [s]	L1 mis	L2 mis	Branch mis	TLB mis	Instructions	Comparisons
comps_Btree_linrec	1	5	0.153000	0.153000	0.153000	0.154000	0.171000	625410	22684	4440887	0	0	2.380416
comps_Btree_linrec	2	5	0.154000	0.154000	0.154000	0.154000	0.171000	625447	22427	4748120	0	0	3.335839
comps_Btree_linrec	4	5	0.209000	0.209000	0.209000	0.227000	0.232000	625524	25538	8825156	0	0	4.660613
comps_Btree_linrec	8	5	0.294000	0.294000	0.312000	0.312000	0.312000	628742	34672	12132939	0	0	5.867004
comps_Btree_linrec	16	5	0.345000	0.349000	0.367000	0.368000	0.376000	629513	38545	14969304	0	0	7.602956
comps_Btree_linrec	32	5	0.488000	0.506000	0.507000	0.515000	0.519000	629251	49745	23119425	0	0	9.545339
comps_Btree_linrec	64	5	0.607000	0.608000	0.609000	0.609000	0.619000	625905	52601	33416250	0	0	12.229699
comps_Btree_linrec	128	5	0.743000	0.743000	0.744000	0.744000	0.744000	627903	66211	38333844	0	0	15.567188
comps_Btree_linrec	256	5	0.819000	0.819000	0.819000	0.819000	0.823000	628821	70444	44548256	0	0	16.874906
comps_Btree_linrec	512	5	0.902000	0.902000	0.902000	0.903000	0.909000	629248	76859	52506362	0	0	18.153446
comps_Btree_linrec	1024	5	1.018000	1.018000	1.018000	1.018000	1.018000	638342	87406	57575408	0	0	20.126797
comps_Btree_linrec	2048	5	1.103000	1.103000	1.103000	1.103000	1.111000	653750	97240	63270145	0	0	22.326753
comps_Btree_linrec	4096	5	1.196000	1.205000	1.206000	1.208000	1.208000	794401	77527	66613071	0	0	24.534751
comps_Btree_linrec	8192	5	1.297000	1.298000	1.299000	1.299000	1.326000	4593094	78982	73403546	0	0	26.244878
comps_Btree_linrec	16384	5	1.417000	1.417000	1.417000	1.417000	1.417000	16258181	79798	75568308	0	0	29.504402
comps_Btree_linrec	32768	5	1.490000	1.494000	1.495000	1.495000	1.495000	27580133	161468	81743093	0	0	30.640296
comps_Btree_linrec	65536	5	1.599000	1.599000	1.600000	1.600000	1.601000	38968213	7531224	87517068	0	0	32.807983
comps_Btree_linrec	131072	5	1.779000	1.779000	1.779000	1.779000	1.780000	49952679	16042933	96684998	0	0	34.718437
comps_Btree_linrec	262144	5	1.907000	1.908000	1.908000	1.908000	1.909000	61086095	28077818	103215939	0	0	36.676585
comps_Btree_linrec	524288	5	2.033000	2.043000	2.044000	2.044000	2.046000	71802650	40108331	105942745	0	0	38.992353
comps_Btree_linrec	1048576	5	2.305000	2.312000	2.319000	2.319000	2.351000	82873105	51717964	113108635	0	0	40.753062
comps_Btree_linrec	2097152	5	2.973000	2.977000	2.978000	2.982000	2.987000	93956550	63297800	116123014	0	0	43.851512
comps_Btree_linrec	4194304	5	3.438000	3.438000	3.439000	3.440000	3.443000	105533294	75749978	122280667	0	0	45.049824
comps_Btree_linrec	8388608	5	3.846000	3.848000	3.849000	3.850000	3.873000	116310565	86587420	125702901	0	0	47.200202
comps_Btree_linrec	16777216	5	4.343000	4.343000	4.353000	4.354000	4.361000	128303714	98170897	132254449	0	0	49.219741
comps_Btree_linrec	33554432	5	4.787000	4.805000	4.898000	4.931000	5.079000	139155682	108551796	137429672	0	0	51.129548
