Test	Size	Trials	Min [s]	Lower [s]	Median [s]	Upper [s]	Max [s]	L1 mis	L2 mis	Branch mis	TLB mis	Instructions	Comparisons
comps_Btree_bs	1	5	0.141000	0.141000	0.141000	0.143000	0.157000	625505	21663	3229951	0	0	2.254132
comps_Btree_bs	2	5	0.188000	0.188000	0.188000	0.189000	0.203000	625454	23263	7696481	0	0	2.272683
comps_Btree_bs	4	5	0.294000	0.295000	0.297000	0.306000	0.307000	626667	33136	8427967	0	0	4.432693
comps_Btree_bs	8	5	0.333000	0.333000	0.347000	0.347000	0.352000	627375	35213	11325157	0	0	4.564703
comps_Btree_bs	16	5	0.534000	0.538000	0.538000	0.538000	0.543000	627335	50374	19144501	0	0	7.125824
comps_Btree_bs	32	5	0.689000	0.689000	0.690000	0.702000	0.712000	626346	60919	24413400	0	0	9.166484
comps_Btree_bs	64	5	0.739000	0.739000	0.739000	0.739000	0.739000	626516	65260	29009292	0	0	9.379521
comps_Btree_bs	128	5	0.911000	0.911000	0.911000	0.911000	0.911000	627821	76807	34858805	0	0	11.661269
comps_Btree_bs	256	5	1.058000	1.059000	1.059000	1.059000	1.063000	628697	86256	39072867	0	0	13.705908
comps_Btree_bs	512	5	1.108000	1.115000	1.115000	1.116000	1.120000	630231	88679	43878742	0	0	14.052451
comps_Btree_bs	1024	5	1.287000	1.288000	1.294000	1.295000	1.295000	639676	102954	50716210	0	0	16.248601
comps_Btree_bs	2048	5	1.325000	1.333000	1.333000	1.333000	1.334000	653426	107719	54311789	0	0	16.354291
comps_Btree_bs	4096	5	1.492000	1.501000	1.501000	1.501000	1.515000	847545	100386	59446860	0	0	18.832533
comps_Btree_bs	8192	5	1.670000	1.671000	1.671000	1.672000	1.678000	3416521	107430	65800547	0	0	20.810204
comps_Btree_bs	16384	5	1.726000	1.729000	1.730000	1.730000	1.731000	14291649	107317	70312074	0	0	21.067130
comps_Btree_bs	32768	5	1.927000	1.927000	1.927000	1.927000	1.929000	26754125	589518	77427746	0	0	23.468129
comps_Btree_bs	65536	5	2.194000	2.195000	2.195000	2.195000	2.198000	38085922	7566639	91347153	0	0	25.357189
comps_Btree_bs	131072	5	2.314000	2.316000	2.316000	2.317000	2.318000	49582348	15782231	99137969	0	0	25.765258
comps_Btree_bs	262144	5	2.567000	2.567000	2.567000	2.569000	2.583000	61177591	28505190	107994612	0	0	27.964037
comps_Btree_bs	524288	5	2.620000	2.621000	2.624000	2.624000	2.627000	71632759	39935392	110656297	0	0	28.018026
comps_Btree_bs	1048576	5	2.996000	2.996000	3.009000	3.028000	3.031000	83862233	52498395	117338752	0	0	30.501083
comps_Btree_bs	2097152	5	3.819000	3.819000	3.824000	3.840000	3.848000	97181623	66702280	129595024	0	0	32.502868
comps_Btree_bs	4194304	5	4.400000	4.401000	4.405000	4.407000	4.413000	109433813	80000881	136427328	0	0	32.755171
comps_Btree_bs	8388608	5	4.987000	5.003000	5.003000	5.012000	5.025000	123110622	94158627	143126531	0	0	35.128108
comps_Btree_bs	16777216	5	5.574000	5.575000	5.589000	5.593000	5.600000	136649995	106720814	148424561	0	0	37.102276
comps_Btree_bs	33554432	5	6.064000	6.067000	6.070000	6.077000	6.088000	149107015	119585173	153399975	0	0	37.378878
