
Test config
Factor: 0
A: z-curve-tiled hacky-strassen2-32(32-fixed-tiled-bc2)
B: z-curve-tiled hacky-strassen2-32(32-fixed-tiled-bc2)
C: z-curve-tiled hacky-strassen2-32(32-fixed-tiled-bc2)
n	p	m	Trials	Min    [s]	Lower  [s]	Median [s]	Upper  [s]	Max [s]	L2 hits	L2 misses	L3 hits	L3 misses	Inst. ret.	CPU Energy [J]	DRAM Energy [J]
128	128	128	1	0.002000	0.002000	0.002000	0.002000	0.002000	10556	14513	2722	11791	12999226	0.035126	281474976710656.000000	
256	256	256	1	0.011000	0.011000	0.011000	0.011000	0.011000	66331	53211	11567	41644	91821928	0.196442	281474976710656.000000	
512	512	512	1	0.067000	0.067000	0.067000	0.067000	0.067000	492099	339599	54449	285150	651290764	1.362396	281474976710656.000000	
1024	1024	1024	1	0.478000	0.478000	0.478000	0.478000	0.478000	3374338	4372336	393135	3979201	4602149931	9.617081	281472829245454.406250	
2048	2048	2048	1	3.433000	3.433000	3.433000	3.433000	3.433000	23993653	39484388	2660210	36824178	32478162786	69.128357	281474976710656.000000	
